videoID,question,options,answer_letter,answer_text,answer_num,frame_reasoning
5863411262,how many people are involved in the video,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}",A,five,5,"['1', 'There are three people in the video.', 'There are three people in the video.', 'There are three people in the video.', 'There are four people in the video.', '1', '1 person', 'There are three people in the video.']"
4094488636,how many dogs are there,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",E,two,2,"['2', 'There are two dogs in the image.', '2', 'There are three dogs in the image.', 'There are two dogs in the image.', 'There are two dogs in the image.', '1', 'There are two dogs in the image.']"
5133787349,how many of the man are actually involved in the fighting on stage,"{'A': 'three', 'B': 'four', 'C': 'one', 'D': 'seven', 'E': 'five'}",B,four,4,"['There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.', 'There are two men involved in the fighting on stage.']"
4130504920,how many babies are there,"{'A': 'three', 'B': 'four', 'C': 'two', 'D': 'one', 'E': 'nine'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
3078294001,how many people are there,"{'A': 'five', 'B': 'six', 'C': 'eleven', 'D': 'two', 'E': 'one'}",D,two,2,"['2', '2', 'There are two people in the image.', '2', '2', 'There are two people in the image.', 'There are two people in the image.', '2']"
3155382178,how many people are there,"{'A': 'eleven', 'B': 'one', 'C': 'seven', 'D': 'four', 'E': 'two'}",E,two,2,"['2', '2', '2', '1', '1', '1', '1', '0']"
4260763967,how many boys are in the video,"{'A': 'five', 'B': 'eight', 'C': 'eleven', 'D': 'two', 'E': 'nine'}",D,two,2,"['2', '2', '1', '2', '2', '1', '1', '1']"
4412508597,how many people are filmed,"{'A': 'two', 'B': 'four', 'C': 'seven', 'D': 'one', 'E': 'three'}",E,three,3,"['1', '3', '3', '3', '2', '3 people are filmed in the image.', '2', '3']"
6253433310,how many people were in the pool,"{'A': 'eleven', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'nine'}",B,three,3,"['1', '1', '1', '1', '0', '1', 'There are two people in the pool.', '2']"
4825843801,how many penguins are there,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}",B,three,3,"['There are three penguins in the image.', 'There are three penguins in the image.', 'There are three penguins in the image.', 'There are three penguins in the image.', 'There are three penguins in the image.', 'There are three penguins in the image.', 'There are three penguins in the image.', 'There are four penguins in the image.']"
9293415110,how many people are on the stage,"{'A': 'two', 'B': 'nine', 'C': 'four', 'D': 'seven', 'E': 'three'}",C,four,4,"['There are three people on the stage.', '1', 'There are three people on the stage.', 'There are three people on the stage.', 'There are two people on the stage.', 'There are two people on the stage.', 'There are two people on the stage.', 'There are three people on the stage.']"
2482028659,how many people are in the video,"{'A': 'one', 'B': 'five', 'C': 'eight', 'D': 'four', 'E': 'three'}",D,four,4,"['There are three people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.']"
3427674558,how many people can be seen dancing on the stage,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'nine', 'E': 'two'}",B,six,6,"['There are four people dancing on the stage.', 'There are four people dancing on the stage.', 'There are four people dancing on the stage.', 'There are five people dancing on the stage.', 'There are five people dancing on the stage.', 'There are four people dancing on the stage.', 'There are four people dancing on the stage.', 'There are five people dancing on the stage.']"
10779838974,how many girls are there,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'six', 'E': 'five'}",B,two,2,"['2', 'There are two girls in the image.', 'There are two girls in the image.', '2', '2', '2', '2', '2']"
3066064005,how many women in total that can be seen in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'seven', 'E': 'six'}",C,five,5,"['There are two women visible in the image.', '2', 'There are three women in the image.', 'There are two women visible in the image.', 'There are two women in the image.', 'There are two women in the image.', 'There are three women visible in the image.', 'There are three women in the image.']"
4103088549,how many people successfully got on the surfboard,"{'A': 'twelve', 'B': 'five', 'C': 'three', 'D': 'one', 'E': 'two'}",D,one,1,"['4', '2', '3', '1', '1', '1', '1', '1']"
4333544549,how many men are there,"{'A': 'three', 'B': 'six', 'C': 'four', 'D': 'eight', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', '1', '1', '2', '0']"
4761953886,how many dogs are there,"{'A': 'three', 'B': 'two', 'C': 'one', 'D': 'six', 'E': 'four'}",C,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
2735019707,how many drums in total are there for the people to play,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'three', 'E': 'eleven'}",C,six,6,"['There are two drums for the people to play.', 'There are two drums for the people to play.', 'There are four drums in total for the people to play.', 'There are two drums for the people to play.', 'There are three drums for the people to play.', 'There are two drums for the people to play.', 'There are two drums for the people to play.', 'There are two drums for the people to play.']"
3708066257,how many peopl are dancing,"{'A': 'one', 'B': 'three', 'C': 'four', 'D': 'five', 'E': 'two'}",E,two,2,"['2', '2', '2', '2', '2', '2', '2', '2']"
4983922034,how many dogs are there,"{'A': 'six', 'B': 'two', 'C': 'nine', 'D': 'one', 'E': 'three'}",E,three,3,"['There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.', 'There are three dogs in the image.']"
2984974097,how many wheels does the girl s bike have,"{'A': 'five', 'B': 'six', 'C': 'seven', 'D': 'four', 'E': 'three'}",D,four,4,"['The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.', 'The image is a collage of various images, including a close-up of a blurry image of a person riding a bike. The person is wearing a blue shirt and has a white helmet on. The bike has two wheels.']"
6018490041,how many players are involved in the video,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'five', 'E': 'one'}",C,four,4,"['6', '3', '4', '4', 'There are four people involved in the video.', '3', '3', '4']"
2552130183,how many people are in the room,"{'A': 'three', 'B': 'one', 'C': 'eight', 'D': 'two', 'E': 'five'}",A,three,3,"['2', '2', '2', '1', '2 people', '2', '2', '1']"
3557498300,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'three', 'D': 'seven', 'E': 'kitchen'}",C,three,3,"['3', '1', 'There are two children in the video.', '1', 'There are two children in the video.', '0', '1', 'There are two children in the video.']"
4984331176,how many groups passed the rope,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'six', 'E': 'three'}",E,three,3,"['4', '1', '2', '1', '2', '1', '2', '1']"
7987845241,how many people were needed to hold the dog down during the injection,"{'A': 'six', 'B': 'three', 'C': 'four', 'D': 'one', 'E': 'two'}",E,two,2,"['2', '1', '1', '1', '2', '1', '2', '1']"
7059877301,how many dogs are there in the video,"{'A': 'one', 'B': 'four', 'C': 'three', 'D': 'six', 'E': 'five'}",C,three,3,"['1', '1', '1', '1', '1', '1', '1', 'There are two dogs in the video.']"
7364407194,how many babies are in the video,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'kitchen'}",D,two,2,"['There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.', 'There are two babies in the video.']"
2810112808,how many people are there,"{'A': 'three', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'four'}",A,three,3,"['There are three people in the image.', 'There are two people in the image.', '2', '1', '1', '2', '1', 'There are two people in the image.']"
4333544549,how many dogs are there,"{'A': 'one', 'B': 'nine', 'C': 'six', 'D': 'four', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', 'There are two dogs in the image.', '2', '2', '1']"
3383804222,how many pandas are involved in the video,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'two', 'E': 'four'}",D,two,2,"['There are two pandas in the video.', 'There are two pandas in the video.', 'There are three pandas in the video.', 'There are two pandas in the video.', 'There are two pandas in the video.', '1', '1', 'There are two pandas in the video.']"
2599937944,how many people were in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'two', 'E': 'nine'}",A,four,4,"['0', '0', '0', '0', '0', '0', '0', '0']"
8783897632,how many people are filmed,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'six', 'E': 'two'}",E,two,2,"['0', '0', '1', '1', '2', '2', '2', '1']"
10727696143,how many children are there,"{'A': 'nine', 'B': 'four', 'C': 'one', 'D': 'six', 'E': 'three'}",C,one,1,"['1', '1', '0', '1', 'There are two children in the image.', '1', '1', '1']"
2535384528,how many people are together on the field,"{'A': 'three', 'B': 'six', 'C': 'one', 'D': 'seven', 'E': 'eleven'}",A,three,3,"['1', '1', '1 person', '1 person', '1 person', 'There is one person standing on the golf course.', '1', '1']"
2833209794,how many bags is the man in black carrying,"{'A': 'five', 'B': 'two', 'C': 'three', 'D': 'one', 'E': 'four'}",B,two,2,"['The man in black is carrying two bags.', '1', 'The man in black is carrying one bag.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.']"
6011836129,how many ladies are doing yoga,"{'A': 'nine', 'B': 'two', 'C': 'one', 'D': 'three', 'E': 'four'}",E,four,4,"['There are three ladies doing yoga in the image.', 'There are four ladies doing yoga in the image.', 'There are four ladies doing yoga in the image.', 'There are four ladies doing yoga in the image.', '3', 'There are four ladies doing yoga in the image.', 'There are four ladies doing yoga in the image.', 'There are four ladies doing yoga in the image.']"
4968805923,how many people are in the video,"{'A': 'three', 'B': 'eleven', 'C': 'seven', 'D': 'six', 'E': 'five'}",A,three,3,"['There are three people in the video.', 'There are four people in the video.', 'There are three people in the video.', 'There are three people in the video.', 'There are three people in the video.', 'There are three people in the video.', 'There are three people in the video.', 'There are four people in the video.']"
9576671750,how many phones are shown in the video,"{'A': 'six', 'B': 'five', 'C': 'three', 'D': 'one', 'E': 'nine'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
2731071928,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'two'}",A,one,1,"['0', '0', '0', '0', '0', '0', '0', '0']"
5940941487,how many people are performing,"{'A': 'five', 'B': 'four', 'C': 'eight', 'D': 'seven', 'E': 'eleven'}",A,five,5,"['0', '4', '4', '4', '4', '4', '4', '4']"
4138579400,how many times did he put stuffs in the cup before it dropped,"{'A': 'seven', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'five'}",E,five,5,"['The boy has put marshmallows in the cup three times before it dropped.', 'The boy has put marshmallows in the cup three times before it dropped.', 'The boy has put marshmallows in the cup three times before it dropped.', 'The boy has put marshmallows in the cup three times before it dropped.', 'The boy has put the marshmallows in the cup three times before it dropped.', 'The boy has put marshmallows in the cup three times before it dropped.', 'The person has put marshmallows in the cup three times before it dropped.', '0']"
4249756405,how many people are there in the video,"{'A': 'eleven', 'B': 'two', 'C': 'six', 'D': 'five', 'E': 'thirteen'}",B,two,2,"['There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', 'There are two people in the video.', '2', '2', 'There are two people in the video.', '2']"
9735768590,how many babies are in the video,"{'A': 'two', 'B': 'seven', 'C': 'four', 'D': 'one', 'E': 'three'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
4757890069,how many vehicles passed by,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'two', 'E': 'four'}",E,four,4,"['1', '1', '1', '0', '1', '1', '1', '1']"
4419096437,how many times does the person signal for the cat to close its eyes,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'one', 'E': 'three'}",A,five,5,"['0', '1', '1', '0', 'The person signals for the cat to close its eyes twice.', '0', '0', '0']"
3060478605,how many people were riding the horse,"{'A': 'one', 'B': 'two', 'C': 'six', 'D': 'five', 'E': 'three'}",A,one,1,"['1', '1', '1', '0', '1', '1', '1', '1']"
10607095936,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'three', 'D': 'one', 'E': 'four'}",A,five,5,"['There are four people involved in the video.', 'There are four people involved in the video.', 'There are two people involved in the video.', 'There are four people involved in the video.', 'There are four people involved in the video.', 'There are four people involved in the video.', 'There are four people involved in the video.', 'There are four people involved in the video.']"
14012319794,how many children are in the video,"{'A': 'three', 'B': 'six', 'C': 'seven', 'D': 'kitchen', 'E': 'one'}",E,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
3869005094,how many people are in the video,"{'A': 'eleven', 'B': 'four', 'C': 'nine', 'D': 'seven', 'E': 'two'}",B,four,4,"['There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.', 'There are four people in the video.']"
8318310610,how many girls are involved in the video,"{'A': 'seven', 'B': 'five', 'C': 'one', 'D': 'three', 'E': 'two'}",B,five,5,"['There are five girls involved in the video.', 'There are five girls involved in the video.', 'There are five girls involved in the video.', '4', 'There are four girls involved in the video.', 'There are four girls involved in the video.', 'There are three girls involved in the video.', 'There are four girls involved in the video.']"
3902997424,how many people were watching the man playing keyboard,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'five', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', '1', '1', '1', '1']"
4935987905,how many dogs are there in the video,"{'A': 'one', 'B': 'five', 'C': 'two', 'D': 'three', 'E': 'six'}",D,three,3,"['1', '1', 'There are two dogs in the video.', '2', 'There are two dogs in the video.', '1', '1', 'There are two dogs in the video.']"
3897746373,how many people are standing on the white stage at the end,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'three', 'E': 'two'}",B,six,6,"['0', '0', '0', '0', 'There are no people standing on the white stage at the end.', 'There are no people standing on the white stage at the end.', '0', '0']"
4882821564,how many children are in the video,"{'A': 'six', 'B': 'one', 'C': 'kitchen', 'D': 'two', 'E': 'four'}",B,one,1,"['0', '1', '1', '1', '1', '1', '1', '1']"
7508439506,how many people are there in the video,"{'A': 'two', 'B': 'three', 'C': 'four', 'D': 'eleven', 'E': 'six'}",B,three,3,"['There are two people in the video.', '1', '2', '1', '1', '1', '2', '1']"
5308503740,how many rabbits are there in the video,"{'A': 'three', 'B': 'six', 'C': 'five', 'D': 'four', 'E': 'two'}",E,two,2,"['There is one rabbit in the video.', 'There are two rabbits in the video.', 'There is one rabbit in the video.', 'There are two rabbits in the video.', 'There is one rabbit in the video.', '0', 'There are two rabbits in the video.', 'There are two rabbits in the video.']"
11584566583,how many people are speaking on the microphone,"{'A': 'one', 'B': 'five', 'C': 'nine', 'D': 'six', 'E': 'three'}",A,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
5467727317,how many elephants are there,"{'A': 'one', 'B': 'four', 'C': 'three', 'D': 'six', 'E': 'two'}",E,two,2,"['There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.', 'There are two elephants in the image.']"
2697214342,how many guys can be seen working in the video,"{'A': 'one', 'B': 'four', 'C': 'two', 'D': 'five', 'E': 'six'}",B,four,4,"['2', 'There are two guys working in the video.', '3', '3', '3', '3', '2', '2']"
2871995580,how many children are in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'two', 'E': 'seven'}",B,one,1,"['0', '0', '0', '0', '0', '0', '0', '0']"
7331927796,how many dogs are there in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'one', 'E': 'three'}",E,three,3,"['1', '0', '1', '1', 'There are two dogs in the video.', '1', '1', '1']"
5919180502,how many people are sitting at the ledge of the swimming pool,"{'A': 'six', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'seven'}",C,two,2,"['0', '1', '2', '1', '0', '1', '1', '1']"
2510696559,how many people are cycling in the video,"{'A': 'eleven', 'B': 'eight', 'C': 'one', 'D': 'six', 'E': 'five'}",C,one,1,"['1', 'There is one person cycling in the video.', '1', 'There is one person cycling in the video.', '1', 'There are two people cycling in the video.', '1', 'There is one person cycling in the video.']"
5498331490,how many cats are there,"{'A': 'two', 'B': 'four', 'C': 'three', 'D': 'five', 'E': 'one'}",E,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
11670386946,how many people are mainly involved in the video,"{'A': 'eight', 'B': 'four', 'C': 'one', 'D': 'six', 'E': 'three'}",C,one,1,"['0', 'There are two people mainly involved in the video.', 'There are three people mainly involved in the video.', 'There are four people mainly involved in the video.', 'There are two people mainly involved in the video.', '1 person', '1 person', '1 person']"
3112351937,how many people are there,"{'A': 'seven', 'B': 'three', 'C': 'four', 'D': 'eleven', 'E': 'two'}",E,two,2,"['There are two people in the image.', 'There are two people in the image.', 'There are two people in the image.', 'There are two people in the image.', 'There are two people in the image.', 'There are two people in the image.', 'There is only one person in the image.', '0']"
4483447009,how many ducks are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'one', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', 'There are two ducks involved in the video.', 'There are two ducks in the video.', '2', 'There are two ducks in the video.']"
