videoID,question,options,answer_letter,answer_text,answer_num,frame_reasoning
5133787349,how many of the man are actually involved in the fighting on stage,"{'A': 'three', 'B': 'four', 'C': 'one', 'D': 'seven', 'E': 'five'}",B,four,4,"['there are 3 men fighting on stage', 'there are 3 men on stage fighting', 'there are 3 men on stage fighting', 'there are 2 men on stage fighting', 'there are 3 men on stage fighting', '2 men are fighting on stage', 'there are 2 men on stage fighting', 'there are 2 men on stage fighting']"
4130504920,how many babies are there,"{'A': 'three', 'B': 'four', 'C': 'two', 'D': 'one', 'E': 'nine'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
3078294001,how many people are there,"{'A': 'five', 'B': 'six', 'C': 'eleven', 'D': 'two', 'E': 'one'}",D,two,2,"['2', '2', '2', 'there are 2 people', 'there are 2 people', '2', '2', '2']"
3155382178,how many people are there,"{'A': 'eleven', 'B': 'one', 'C': 'seven', 'D': 'four', 'E': 'two'}",E,two,2,"['2', 'there are two people', 'there are two people', '1', '1', '1', '1', '0']"
4260763967,how many boys are in the video,"{'A': 'five', 'B': 'eight', 'C': 'eleven', 'D': 'two', 'E': 'nine'}",D,two,2,"['there are two boys in the video', 'there are two boys in the video', '1', 'there are two boys in the video', 'there are two boys in the video', 'there is 1 boy in the video', 'there is 1 boy in the video', 'there is 1 boy in the video']"
4412508597,how many people are filmed,"{'A': 'two', 'B': 'four', 'C': 'seven', 'D': 'one', 'E': 'three'}",E,three,3,"['2', '3', '3', '3', '3', '3', '3', '3']"
6253433310,how many people were in the pool,"{'A': 'eleven', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'nine'}",B,three,3,"['there is only one person in the pool', '1', 'there are 2 people in the pool', '1', '1', '1', '2', '2']"
4825843801,how many penguins are there,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}",B,three,3,"['3', '3', '3', '3', '3', '3', '3', '4']"
9293415110,how many people are on the stage,"{'A': 'two', 'B': 'nine', 'C': 'four', 'D': 'seven', 'E': 'three'}",C,four,4,"['4', '1', '3', '3', '3', '2', '1', '3']"
2482028659,how many people are in the video,"{'A': 'one', 'B': 'five', 'C': 'eight', 'D': 'four', 'E': 'three'}",D,four,4,"['there are 3 people in the video', 'there are 3 people in the video', '3', 'there are 2 people in the video', 'there are 3 people in the video', '3', '3', '3']"
3427674558,how many people can be seen dancing on the stage,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'nine', 'E': 'two'}",B,six,6,"['there are 4 people dancing on the stage', 'there are 4 people dancing on the stage', '4', 'there are 4 people dancing on the stage', 'there are 4 people dancing on the stage', 'there are 4 people dancing on the stage', 'there are 4 people dancing on the stage', '5']"
10779838974,how many girls are there,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'six', 'E': 'five'}",B,two,2,"['2', '2', '2', '2', '2', '2', '2', '2']"
3066064005,how many women in total that can be seen in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'seven', 'E': 'six'}",C,five,5,"['there are 2 women in the picture', 'there are 2 women in the frame', 'there are 2 women in the frame', 'there are 2 women in the video', 'there are 2 women in the frame', 'there are 3 women in the frame', 'there are 2 women in the frame', 'there are 3 women in the frame']"
4103088549,how many people successfully got on the surfboard,"{'A': 'twelve', 'B': 'five', 'C': 'three', 'D': 'one', 'E': 'two'}",D,one,1,"['5', '3', '3', '1', '1', '1', '1', '1']"
4333544549,how many men are there,"{'A': 'three', 'B': 'six', 'C': 'four', 'D': 'eight', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', '2', '1', '2', '1']"
4761953886,how many dogs are there,"{'A': 'three', 'B': 'two', 'C': 'one', 'D': 'six', 'E': 'four'}",C,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
2735019707,how many drums in total are there for the people to play,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'three', 'E': 'eleven'}",C,six,6,"['there are 2 drums in total for the people to play', 'there are 3 drums in total for the people to play', 'there are 4 drums in total for the people to play', 'there are 2 drums in total for the people to play', 'there are 3 drums in total for the people to play', '3', '2', '3']"
3708066257,how many peopl are dancing,"{'A': 'one', 'B': 'three', 'C': 'four', 'D': 'five', 'E': 'two'}",E,two,2,"['2', '2', '2', '2', '2', '2', '2', '2']"
4983922034,how many dogs are there,"{'A': 'six', 'B': 'two', 'C': 'nine', 'D': 'one', 'E': 'three'}",E,three,3,"['4 dogs', 'there are 3 dogs', 'there are 3 dogs', '3 dogs', '2 dogs', '3 dogs', '3 dogs', 'there are 3 dogs']"
2984974097,how many wheels does the girl s bike have,"{'A': 'five', 'B': 'six', 'C': 'seven', 'D': 'four', 'E': 'three'}",D,four,4,"['2', 'The girl is riding a bike with two wheels.', 'The girl is riding a bike with two wheels.', '2', 'The girl is riding a bike with two wheels.', 'The girl is riding a bike with two wheels.', '2', 'The girl is riding a bike with 2 wheels.']"
6018490041,how many players are involved in the video,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'five', 'E': 'one'}",C,four,4,"['4', 'there are 3 men in the frame', '3', 'there are 4 men playing a game of baseball', '3', 'there are 4 men in the video', 'there are three men in the frame', 'there are 4 people in the picture']"
2552130183,how many people are in the room,"{'A': 'three', 'B': 'one', 'C': 'eight', 'D': 'two', 'E': 'five'}",A,three,3,"['there are 2 people in the room', 'there are 2 people in the room', 'there are 2 people in the room', 'there are 2 people in the room', 'there are two people in the room', 'there are 2 people in the room', 'there are 2 people in the room', 'there is 1 person in the room']"
3557498300,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'three', 'D': 'seven', 'E': 'kitchen'}",C,three,3,"['there are three children in the video', '1', 'there are two children in the video', 'there are two children in the video', 'there are 2 children in the video', '0', '1', 'there are 2 children in the video']"
4984331176,how many groups passed the rope,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'six', 'E': 'three'}",E,three,3,"['3', '3', '3', '3', '3', '3', '2', '2']"
7987845241,how many people were needed to hold the dog down during the injection,"{'A': 'six', 'B': 'three', 'C': 'four', 'D': 'one', 'E': 'two'}",E,two,2,"['3', '3', '1', '3', '3', '3', '3', '1']"
7059877301,how many dogs are there in the video,"{'A': 'one', 'B': 'four', 'C': 'three', 'D': 'six', 'E': 'five'}",C,three,3,"['there is 1 dog in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there are two dogs in the video']"
7364407194,how many babies are in the video,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'kitchen'}",D,two,2,"['there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video', 'there are 2 babies in the video']"
2810112808,how many people are there,"{'A': 'three', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'four'}",A,three,3,"['3', 'there are 2 people', '2', '1', '1', '2', '1', 'there are 2 people']"
4333544549,how many dogs are there,"{'A': 'one', 'B': 'nine', 'C': 'six', 'D': 'four', 'E': 'two'}",E,two,2,"['1', '1', '1', '1', '2', '2', '2 dogs', '1']"
3383804222,how many pandas are involved in the video,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'two', 'E': 'four'}",D,two,2,"['there are 2 pandas in the frame', 'there are 2 pandas in the frame', 'there are 3 pandas in the video', 'there are 3 pandas in the frame', 'there are two pandas in the frame', 'there are 2 pandas in the video', 'there are 2 pandas in the frame', 'there are two pandas in the frame']"
2599937944,how many people were in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'two', 'E': 'nine'}",A,four,4,"['3', 'there are 3 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', '4', '1', '0', '0']"
8783897632,how many people are filmed,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'six', 'E': 'two'}",E,two,2,"['0', '0', '1', '1', '2', '2', '2', '1']"
10727696143,how many children are there,"{'A': 'nine', 'B': 'four', 'C': 'one', 'D': 'six', 'E': 'three'}",C,one,1,"['1', '1', '0', '1', '2', '1', '1', '1']"
2535384528,how many people are together on the field,"{'A': 'three', 'B': 'six', 'C': 'one', 'D': 'seven', 'E': 'eleven'}",A,three,3,"['there is 1 person on the field', 'there is 1 person on the field', 'there are 2 people together on the field', 'there is 1 person on the field', 'there is 1 person on the field', 'there is 1 person on the field', 'there is 1 person on the field', 'there is 1 person on the field']"
2833209794,how many bags is the man in black carrying,"{'A': 'five', 'B': 'two', 'C': 'three', 'D': 'one', 'E': 'four'}",B,two,2,"['The man in black is carrying two bags.', 'there are 2 bags in the picture', '1', 'The man in black is carrying two bags.', 'The man is carrying two bags.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.', 'The man in black is carrying two bags.']"
6011836129,how many ladies are doing yoga,"{'A': 'nine', 'B': 'two', 'C': 'one', 'D': 'three', 'E': 'four'}",E,four,4,"['there are 4 ladies doing yoga', 'there are 5 ladies doing yoga', 'there are four ladies doing yoga', 'there are 4 ladies doing yoga', '3', '4', 'there are 4 ladies doing yoga', 'there are 4 ladies doing yoga']"
4968805923,how many people are in the video,"{'A': 'three', 'B': 'eleven', 'C': 'seven', 'D': 'six', 'E': 'five'}",A,three,3,"['there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video', 'there are 3 people in the video']"
9576671750,how many phones are shown in the video,"{'A': 'six', 'B': 'five', 'C': 'three', 'D': 'one', 'E': 'nine'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
2731071928,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'two'}",A,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
5940941487,how many people are performing,"{'A': 'five', 'B': 'four', 'C': 'eight', 'D': 'seven', 'E': 'eleven'}",A,five,5,"['1', '4', '3', '3', '3', '3', '3', '3']"
4138579400,how many times did he put stuffs in the cup before it dropped,"{'A': 'seven', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'five'}",E,five,5,"['The boy is sitting at a table with a cup of popcorn.', '1', '1', '1', 'The boy is holding a cup with a bunch of toys in it.', 'The boy has been putting stuffs in the cup for a while.', '1', '1']"
4249756405,how many people are there in the video,"{'A': 'eleven', 'B': 'two', 'C': 'six', 'D': 'five', 'E': 'thirteen'}",B,two,2,"['there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video']"
9735768590,how many babies are in the video,"{'A': 'two', 'B': 'seven', 'C': 'four', 'D': 'one', 'E': 'three'}",D,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
4757890069,how many vehicles passed by,"{'A': 'one', 'B': 'six', 'C': 'three', 'D': 'two', 'E': 'four'}",E,four,4,"['1', '1', '1', '1', '1', '1', '1', '1']"
4419096437,how many times does the person signal for the cat to close its eyes,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'one', 'E': 'three'}",A,five,5,"['1', '1', '1', '1', '1', '1', '1', '1']"
3060478605,how many people were riding the horse,"{'A': 'one', 'B': 'two', 'C': 'six', 'D': 'five', 'E': 'three'}",A,one,1,"['1', '1', '1', '0', '1', '1', '1', '1']"
10607095936,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'three', 'D': 'one', 'E': 'four'}",A,five,5,"['there are 5 people in the video', 'there are 4 people in the video', 'there are 3 people in the video', 'there are 3 people involved in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the frame', 'there are 4 people in the video']"
14012319794,how many children are in the video,"{'A': 'three', 'B': 'six', 'C': 'seven', 'D': 'kitchen', 'E': 'one'}",E,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
3869005094,how many people are in the video,"{'A': 'eleven', 'B': 'four', 'C': 'nine', 'D': 'seven', 'E': 'two'}",B,four,4,"['there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video', 'there are 4 people in the video']"
8318310610,how many girls are involved in the video,"{'A': 'seven', 'B': 'five', 'C': 'one', 'D': 'three', 'E': 'two'}",B,five,5,"['there are 5 girls in the video', 'there are 5 girls in the video', 'there are 5 girls in the video', 'there are 4 girls in the video', 'there are 4 girls in the video', 'there are 4 girls in the video', 'there are 4 girls in the video', 'there are 3 girls in the video']"
3902997424,how many people were watching the man playing keyboard,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'five', 'E': 'two'}",E,two,2,"['there are 2 people watching the man playing keyboard', 'there are 2 people watching the man playing keyboard', 'there are 2 people watching the man playing keyboard', '2', '2', 'there are two people watching the man playing keyboard', '1', '1']"
4935987905,how many dogs are there in the video,"{'A': 'one', 'B': 'five', 'C': 'two', 'D': 'three', 'E': 'six'}",D,three,3,"['there are 2 dogs in the video', 'there are 2 dogs in the video', 'there are 2 dogs in the video', 'there are 2 dogs in the video', 'there are 2 dogs in the video', 'there is 1 dog in the video', 'there is 1 dog in the video', 'there are two dogs in the video']"
3897746373,how many people are standing on the white stage at the end,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'three', 'E': 'two'}",B,six,6,"['1', '1', '2', '4', '3', '5', '5', '4']"
4882821564,how many children are in the video,"{'A': 'six', 'B': 'one', 'C': 'kitchen', 'D': 'two', 'E': 'four'}",B,one,1,"['there are two children in the video', 'there is 1 child in the video', '1', 'there is 1 child in the frame', '1', '1', 'there is 1 child in the video', 'there is 1 child in the video']"
7508439506,how many people are there in the video,"{'A': 'two', 'B': 'three', 'C': 'four', 'D': 'eleven', 'E': 'six'}",B,three,3,"['there are two people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there are 2 people in the video', 'there is 1 person in the video']"
5308503740,how many rabbits are there in the video,"{'A': 'three', 'B': 'six', 'C': 'five', 'D': 'four', 'E': 'two'}",E,two,2,"['there are 2 rabbits in the video', 'there are 2 rabbits in the video', 'there is 1 rabbit in the video', 'there are two rabbits in the video', 'there are 2 rabbits in the video', 'there are 2 rabbits in the video', 'there are 2 rabbits in the video', 'there are 2 rabbits in the video']"
11584566583,how many people are speaking on the microphone,"{'A': 'one', 'B': 'five', 'C': 'nine', 'D': 'six', 'E': 'three'}",A,one,1,"['1', '1', '1', '1', '1', '2', '1', '1']"
5467727317,how many elephants are there,"{'A': 'one', 'B': 'four', 'C': 'three', 'D': 'six', 'E': 'two'}",E,two,2,"['2', 'there are two elephants', '2', '2', 'there are two elephants', '2', 'there are two elephants', 'there are 2 elephants']"
2697214342,how many guys can be seen working in the video,"{'A': 'one', 'B': 'four', 'C': 'two', 'D': 'five', 'E': 'six'}",B,four,4,"['there are 2 guys working on the table', 'there are 3 guys working on the project', 'there are 3 guys working on the project', 'there are 3 guys working on the project', 'there are 3 guys working in the video', 'there are 3 guys working on the project', 'there are 3 guys working in the video', 'there are 3 guys working in the video']"
2871995580,how many children are in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'two', 'E': 'seven'}",B,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
7331927796,how many dogs are there in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'one', 'E': 'three'}",E,three,3,"['2', 'there is 1 dog in the video', 'there are 2 dogs in the video', 'there are 2 dogs in the video', 'there are 3 dogs in the video', 'there are 2 dogs in the video', 'there are 2 dogs in the video', 'there is 1 dog in the video']"
5919180502,how many people are sitting at the ledge of the swimming pool,"{'A': 'six', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'seven'}",C,two,2,"['there are 3 chairs on the ledge of the swimming pool', 'there are 3 people sitting at the ledge of the swimming pool', 'there are 2 people sitting at the ledge of the swimming pool', 'there are 2 people sitting at the ledge of the swimming pool', '0', '2', '3', '3']"
2510696559,how many people are cycling in the video,"{'A': 'eleven', 'B': 'eight', 'C': 'one', 'D': 'six', 'E': 'five'}",C,one,1,"['there is 1 person riding a bike in the video', 'there is 1 person riding a bike in the video', 'there is 1 person riding a bike in the video', 'there are 2 people riding bikes in the video', 'there is 1 person riding a bike in the video', 'there are 3 people in the video', 'there is 1 person riding a bike in the video', 'there is 1 person riding a bike in the video']"
5498331490,how many cats are there,"{'A': 'two', 'B': 'four', 'C': 'three', 'D': 'five', 'E': 'one'}",E,one,1,"['1', '1', '1', '1', '1', '1', '1', '1']"
11670386946,how many people are mainly involved in the video,"{'A': 'eight', 'B': 'four', 'C': 'one', 'D': 'six', 'E': 'three'}",C,one,1,"['1', '0', '2', '3', '2', '1', '1', '1']"
3112351937,how many people are there,"{'A': 'seven', 'B': 'three', 'C': 'four', 'D': 'eleven', 'E': 'two'}",E,two,2,"['2', '2', '2', '2', '2', '1', '1', '0']"
4483447009,how many ducks are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'one', 'E': 'two'}",E,two,2,"['there are 2 ducks in the video', 'there are 2 ducks in the video', 'there are 2 ducks in the frame', 'there are 2 ducks in the frame', 'there are two ducks in the frame', 'there are two ducks in the frame', 'there are 2 ducks in the frame', 'there are 2 ducks in the frame']"
