videoID,question,options,n_frames,raw_output,prediction,answer,correct
11587211476,how did the people protect themselves from the cold weather,"{'A': 'shine light', 'B': 'stick', 'C': 'rode on truck', 'D': 'wear facemask', 'E': 'wear winter clothing'}",8,E,E,E,1
6329954198,how did the man in black adjust his position,"{'A': 'using the mouse', 'B': 'keep getting up', 'C': 'hit the drum', 'D': 'running', 'E': 'jacket'}",8,B,B,B,1
4465235803,where is this happening,"{'A': 'beach', 'B': 'hospital', 'C': 'bedroom', 'D': 'barber', 'E': 'on the road'}",8,D,D,D,1
3121571439,where is this happening,"{'A': 'footpath', 'B': 'outside house', 'C': 'on the road', 'D': 'in the sea', 'E': 'home'}",8,B,B,B,1
2454242177,where is the baby is playing,"{'A': 'along the roadside', 'B': 'home', 'C': 'in the room', 'D': 'on a couch in living room', 'E': 'playliving area'}",8,B,B,B,1
11681746823,where are the people hanging out,"{'A': 'playground', 'B': 'grassland', 'C': 'outside a building', 'D': 'bedroom', 'E': 'outside house'}",8,C,C,D,0
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",8,D,D,D,1
5297811305,where is this happening,"{'A': 'beach', 'B': 'karaoke room', 'C': 'hospital', 'D': 'outside the house', 'E': 'trail'}",8,D,D,D,1
3218498932,what is the relationship between the boys in the videos,"{'A': 'colleagues', 'B': 'classmates', 'C': 'brothers', 'D': 'friends', 'E': 'performers'}",8,D,D,D,1
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",8,C,C,C,1
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",8,A,A,C,0
6300775954,where is this video taken,"{'A': 'speech event', 'B': 'roadside', 'C': 'studio', 'D': 'outside', 'E': 'gym'}",8,E,E,E,1
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",8,D,D,C,0
2829462646,what event is occuring,"{'A': 'children s show', 'B': 'introducing the hall', 'C': 'party', 'D': 'traditional formal musical performance', 'E': 'piano'}",8,B,B,B,1
6024684644,where is this place,"{'A': 'zoo', 'B': 'field', 'C': 'train station', 'D': 'classroom', 'E': 'beach'}",8,E,E,E,1
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",8,C,C,C,1
4838145161,what is the animal shown in the video,"{'A': 'dog', 'B': 'fish', 'C': 'rabbit', 'D': 'birds', 'E': 'cat'}",8,E,E,E,1
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",8,A,A,B,0
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",8,B,B,E,0
3814690167,who did the baby approach at the start,"{'A': 'the lady', 'B': 'man in white', 'C': 'man in grey', 'D': 'man in black', 'E': 'his sister'}",8,B,B,A,0
3524939594,what is the relationship between the men,"{'A': 'cowboy', 'B': 'friends', 'C': 'parent offspring', 'D': 'team member opponent', 'E': 'trainer trainee'}",8,B,B,B,1
4740074365,what is the occasion in the video,"{'A': 'colleagues', 'B': 'wedding', 'C': 'warm up for boxing match', 'D': 'speech', 'E': 'phone'}",8,B,B,B,1
9917882506,where are the children riding the bicycle,"{'A': 'balcony', 'B': 'study room', 'C': 'outdoor covered area', 'D': 'park', 'E': 'home'}",8,C,C,C,1
4103088549,where is this place,"{'A': 'beach', 'B': 'theater', 'C': 'dirt field', 'D': 'playground', 'E': 'bus terminal'}",8,A,A,A,1
3218498932,where could this be happening,"{'A': 'dining room', 'B': 'restaurant', 'C': 'living room', 'D': 'shop', 'E': 'front porch'}",8,C,C,C,1
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",8,D,D,D,1
3711681535,what actvity is being carried out,"{'A': 'rowing competition', 'B': 'street performance', 'C': 'friend s gathering', 'D': 'a play', 'E': 'swinging'}",8,E,E,E,1
3708066257,what colour shirt were the guy and girl wearing,"{'A': 'black', 'B': 'blue', 'C': 'white', 'D': 'red', 'E': 'yellow'}",8,A,A,A,1
4244817395,what is the relationship between the boy and the adults,"{'A': 'classmates', 'B': 'brothers', 'C': 'friends', 'D': 'parent offspring', 'E': 'trainer trainee'}",8,D,D,D,1
3489439407,what profession are these people,"{'A': 'team members', 'B': 'they are back stage crew', 'C': 'piano', 'D': 'talent perfromance', 'E': 'fireman'}",8,B,B,B,1
2535384528,where is the man playing golf,"{'A': 'beach', 'B': 'golf course', 'C': 'brown board', 'D': 'snow', 'E': 'bedroom'}",8,B,B,B,1
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",8,D,D,D,1
4412508597,where are the people,"{'A': 'playground', 'B': 'room', 'C': 'concert', 'D': 'bus', 'E': 'factory'}",8,D,D,D,1
3455926688,what happened to the kite at the end of the video,"{'A': 'dropped', 'B': 'vanished', 'C': 'clashed with a ball', 'D': 'torn apart', 'E': 'hit a rock'}",8,D,D,A,0
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",8,D,D,E,0
2782658657,where were the girls,"{'A': 'chair', 'B': 'by a stream', 'C': 'park', 'D': 'sofa', 'E': 'bedroom'}",8,B,B,C,0
5070310138,what is the baby sitting in,"{'A': 'yellow toy', 'B': 'bathtub', 'C': 'baby walker', 'D': 'high chair', 'E': 'bed'}",8,A,A,B,0
4488066715,what is the baby sucking on,"{'A': 'food from table', 'B': 'girls finger', 'C': 'pacifier', 'D': 'microphone', 'E': 'toy giraffe'}",8,C,C,C,1
6300775954,what does the lady do with the barbell at the end,"{'A': 'put on barbell stand', 'B': 'throw away', 'C': 'give to man', 'D': 'hold it', 'E': 'put on floor'}",8,D,D,A,0
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",8,D,D,B,0
8024853715,where are the children in the video,"{'A': 'fire station', 'B': 'police station', 'C': 'fireplace', 'D': 'park', 'E': 'dance hall'}",8,D,D,D,1
6582763207,where is this video taken,"{'A': 'living room', 'B': 'dancing hall', 'C': 'train', 'D': 'computer table', 'E': 'backyard'}",8,A,A,A,1
3124551255,where could this be happening,"{'A': 'farm', 'B': 'house', 'C': 'road', 'D': 'front porch', 'E': 'jail'}",8,B,B,B,1
3388598772,where is this happening,"{'A': 'pub', 'B': 'wooded areas', 'C': 'kitchen', 'D': 'river', 'E': 'swimming pool'}",8,A,A,A,1
2809330695,what is the baby holding tight for a few times,"{'A': 'towel', 'B': 'baby food', 'C': 'eggs', 'D': 'dinosaur toy', 'E': 'watermelon toy'}",8,D,D,A,0
11566980553,what present does the boy receive,"{'A': 'toy', 'B': 'father offspring', 'C': 'friends', 'D': 'keep warm', 'E': 'bottle of snack'}",8,A,A,A,1
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",8,C,C,C,1
3105728894,what is the relationship between the people in the video,"{'A': 'book launch', 'B': 'familyfriends', 'C': 'training team', 'D': 'colleagues', 'E': 'friendsteam member'}",8,B,B,D,0
5863411262,where could this be happening,"{'A': 'in a shop', 'B': 'outdoor', 'C': 'home corridor', 'D': 'roadside', 'E': 'dining room'}",8,B,B,B,1
4782722858,who is the tallest among the three singers,"{'A': 'father', 'B': 'woman with purple scarf', 'C': 'both of them', 'D': 'the middle singer', 'E': 'boy in the middle'}",8,D,D,D,1
2596300565,how does the baby push the pram differently in the start versus the end of the video,"{'A': 'different direction', 'B': 'smiling', 'C': 'waving', 'D': 'move body', 'E': 'right'}",8,D,D,A,0
2573424030,where are the people hanging out,"{'A': 'water fountain', 'B': 'park', 'C': 'outside a building', 'D': 'road', 'E': 'studio'}",8,D,D,D,1
3974684583,how does the big cylinder being moved to the right position at the beginning,"{'A': 'swim', 'B': 'crawl', 'C': 'press the buttons', 'D': 'galloping', 'E': 'rotating floor'}",8,E,E,E,1
4688219212,where is this be happening,"{'A': 'playing baseball', 'B': 'pool', 'C': 'hall', 'D': 'backyard', 'E': 'road'}",8,C,C,C,1
2503404966,where is the boy playing with the toy,"{'A': 'restaurant in a mall', 'B': 'living room', 'C': 'pool', 'D': 'car', 'E': 'sand box'}",8,B,B,B,1
3581585756,where are the people hanging out,"{'A': 'bus', 'B': 'snow mountain', 'C': 'at a house', 'D': 'hospital room', 'E': 'garden'}",8,A,A,A,1
5623068492,what activity is being carried out,"{'A': 'boxing', 'B': 'egg hunter', 'C': 'archery', 'D': 'conference call', 'E': 'playing balloon'}",8,A,A,A,1
3164519967,where is this video taken,"{'A': 'playground', 'B': 'sofa', 'C': 'house', 'D': 'ball room', 'E': 'computer table'}",8,B,B,B,1
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",8,E,E,E,1
6018490041,what event could this be,"{'A': 'a funeral', 'B': 'dance competition', 'C': 'game celebration', 'D': 'a wedding', 'E': 'music performance'}",8,D,D,C,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",8,E,E,E,1
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",8,A,A,B,0
3194558043,where are the people hanging out,"{'A': 'performance stage', 'B': 'snow mountain', 'C': 'kitchen', 'D': 'lake', 'E': 'bus'}",8,A,A,A,1
8318310610,where is this happening,"{'A': 'house', 'B': 'kitchen', 'C': 'runway', 'D': 'playing with the piano', 'E': 'performance practice'}",8,E,E,E,1
3477387686,what was moving behind the dog and the girl at the start,"{'A': 'another dog', 'B': 'country flag', 'C': ""the girl's mother"", 'D': 'multicolor box', 'E': 'a bird'}",8,A,A,A,1
8080432373,where is this video taken,"{'A': 'living room', 'B': 'dining table', 'C': 'grassland', 'D': 'train', 'E': 'dancing hall'}",8,A,A,A,1
5907839036,what is causing the shirt of the man in white to move in the middle,"{'A': 'baby pulling shirt', 'B': 'scores', 'C': 'strong wind', 'D': 'shirt caught on to pole', 'E': 'shirt dirty'}",8,C,C,C,1
7572859950,where is the baby lying,"{'A': 'play area', 'B': 'back of the trunk', 'C': 'mobile', 'D': 'crib', 'E': 'bathtub'}",8,B,B,B,1
12392885583,what colour is the boy s clothes,"{'A': 'blue', 'B': 'light blue', 'C': 'orange', 'D': 'purple', 'E': 'black and white'}",8,A,A,A,1
2736413196,where are the people at,"{'A': 'fish farm', 'B': 'bar', 'C': 'a park', 'D': 'in the sea', 'E': 'beach'}",8,B,B,B,1
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",8,E,E,C,0
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",8,C,C,B,0
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",8,C,C,B,0
5333075105,how did the man kept himself warm,"{'A': 'thick jacket', 'B': 'wearing a jacket', 'C': 'winter clothes', 'D': 'wear thick clothings', 'E': 'wear long sleeves'}",8,A,A,C,0
5803861992,where is this video taken,"{'A': 'mountain top', 'B': 'snow mountain', 'C': 'home', 'D': 'dining table', 'E': 'bedroom'}",8,C,C,E,0
5498331490,what does the cat do on the toilet bowl at the start,"{'A': 'support to poop', 'B': 'playing', 'C': 'bathtub', 'D': 'clean itself', 'E': 'plastic wrap'}",8,A,A,A,1
2976913210,what is the man adjusting in vehicle near the end,"{'A': 'to go back', 'B': 'red', 'C': 'musical instruments', 'D': 'cardboard box', 'E': 'mobile phone'}",8,A,A,A,1
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",8,A,A,A,1
5766018720,where is this video taken,"{'A': 'speech event', 'B': 'jungle', 'C': 'beach', 'D': 'room', 'E': 'sheltered area'}",8,D,D,D,1
5940941487,what is the man with guitar wearing,"{'A': 'white tshirt', 'B': 'black shirt', 'C': 'pink shirt', 'D': 'shorts', 'E': 'long boots'}",8,B,B,B,1
6480018109,how is the patient able to see clearly,"{'A': 'man made it', 'B': 'spectacles', 'C': 'powered by batteries', 'D': 'helmet', 'E': 'press the shutter'}",8,B,B,B,1
4984331176,how does the girl in yellow position her legs before running through,"{'A': 'bend forward', 'B': 'takes support on the floor', 'C': 'up in the air', 'D': 'swing her leg', 'E': 'move slowly'}",8,A,A,A,1
3935853204,what is the colour of the shirt the woman controlling the screen is wearing,"{'A': 'yellow', 'B': 'black', 'C': 'orange', 'D': 'blue', 'E': 'purple'}",8,B,B,B,1
2976913210,what is the man trying to do in this video on his vehicle,"{'A': 'band members', 'B': 'get across the dirt', 'C': 'the man', 'D': 'discussion', 'E': 'touch the screen'}",8,C,C,B,0
4189100053,what is the relationship between the woman and the boy,"{'A': 'siblingsfriends', 'B': 'sibling', 'C': 'offspringparents', 'D': 'siblings', 'E': 'mother child'}",8,E,E,E,1
3524939594,where are the men hanging out,"{'A': 'by a stream', 'B': 'carpark', 'C': 'home living area', 'D': 'mountain', 'E': 'hallway'}",8,A,A,E,0
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",8,A,A,C,0
4978714491,where is this video taken,"{'A': 'jungle', 'B': 'grassland', 'C': 'mountain top', 'D': 'sheltered area', 'E': 'road'}",8,E,E,E,1
3456030972,where are the children sitting in,"{'A': 'high chair', 'B': 'classroom', 'C': 'crib', 'D': 'in the boat', 'E': 'steps'}",8,B,B,B,1
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",8,C,C,B,0
6860322796,how did the lady protect her eyes from the sun,"{'A': 'stay in shade area', 'B': 'wear sunglasses', 'C': 'thick clothes', 'D': 'wearing thick clothes', 'E': 'wearing long sleeve shirt'}",8,B,B,B,1
2697214342,what is the relationship between the men,"{'A': 'colleague', 'B': 'classmates', 'C': 'friends', 'D': 'team members', 'E': 'parent offspring'}",8,A,A,A,1
4762946272,what was in the bowl,"{'A': 'fruit', 'B': 'water', 'C': 'wood', 'D': 'plate', 'E': 'flour'}",8,E,E,E,1
5129152550,what is the relationship between the man speaking and people standing behind him,"{'A': 'monitor', 'B': 'cameraman', 'C': 'short guy', 'D': 'prototype of a hot air balloon', 'E': 'team members'}",8,B,B,E,0
4740074365,what is the relationship between the two people slow dance in the middle,"{'A': 'band member', 'B': 'couple', 'C': 'colleague', 'D': 'sibling', 'E': 'classmates'}",8,B,B,B,1
8594309349,where is the fish swimming towards at the end,"{'A': 'the ship', 'B': 'to the right', 'C': 'sink area', 'D': 'nope', 'E': 'shaking'}",8,B,B,B,1
9531760182,what is the relationship between the lady and the man,"{'A': 'friend', 'B': 'grandparent offspring', 'C': 'trainer trainee', 'D': 'friends', 'E': 'team mates'}",8,B,B,B,1
3380344744,where is the lady cleaning the baby,"{'A': 'living room', 'B': 'river', 'C': 'pool', 'D': 'wash room', 'E': 'kitchen'}",8,D,D,E,0
4798585428,where are they taking photos,"{'A': 'house', 'B': 'gallery', 'C': 'the beach', 'D': 'restaurant', 'E': 'screen'}",8,B,B,B,1
4483447009,where could this be happening,"{'A': 'farm', 'B': 'function room', 'C': 'school', 'D': 'garden', 'E': 'living room'}",8,A,A,A,1
3843551232,which dog is jumping back and forth,"{'A': 'the one on the chair', 'B': 'the white dog', 'C': 'the big dog', 'D': 'yellow dog', 'E': 'the black  puppy'}",8,E,E,E,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",8,A,A,A,1
2940373590,where are the people dancing,"{'A': 'classroom', 'B': 'ballroom', 'C': 'on the streets', 'D': 'swimming pool', 'E': 'in front of the television'}",8,B,B,B,1
5445581571,what is the animal in the video,"{'A': 'dog', 'B': 'rabbit', 'C': 'crab', 'D': 'horse', 'E': 'elephants'}",8,A,A,A,1
13515224395,where is the lady playing with the dog,"{'A': 'in her house', 'B': 'snow wild', 'C': 'kitched', 'D': 'garden', 'E': 'a forest'}",8,D,D,A,0
5833145209,what is the animal shown in the video,"{'A': 'bird', 'B': 'tiger', 'C': 'fish', 'D': 'penguins', 'E': 'cat'}",8,A,A,A,1
2495861393,where are the people cooking,"{'A': 'house', 'B': 'fish market', 'C': 'kitchen', 'D': 'at home', 'E': 'stage'}",8,C,C,C,1
10309542255,which part of the body did the animals use to fight each other,"{'A': 'horns', 'B': 'head', 'C': 'leg', 'D': 'neck', 'E': 'nose'}",8,C,C,A,0
3192668394,whose portrait is the woman in blue drawing in the room,"{'A': 'boy in red', 'B': 'family', 'C': 'the man wearing orange pants', 'D': 'girl with hoodie', 'E': 'woman in grey'}",8,D,D,E,0
6291413193,what is the colour of the cap the lady in white is wearing,"{'A': 'grey', 'B': 'white and red', 'C': 'pink', 'D': 'orange', 'E': 'navy blue'}",8,E,E,E,1
3427674558,what is the relationship between the people on stage,"{'A': 'classmates', 'B': 'dance group', 'C': 'friends', 'D': 'colleagues', 'E': 'band member'}",8,B,B,B,1
2510696559,where is this happening,"{'A': 'outdoors', 'B': 'bar', 'C': 'in the day', 'D': 'classroom', 'E': 'bicycle park'}",8,A,A,E,0
4857781123,where is the dog and the person hanging out,"{'A': 'outdoors', 'B': 'grass patch', 'C': 'kitchen', 'D': 'house', 'E': 'snow wild'}",8,D,D,D,1
4075791856,where is this video taken,"{'A': 'train', 'B': 'ballroom', 'C': 'stage', 'D': 'construction site', 'E': 'field'}",8,C,C,C,1
9217939684,where are the people hanging out,"{'A': 'forest trail', 'B': 'room', 'C': 'kitchen', 'D': 'playground', 'E': 'bus'}",8,B,B,B,1
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",8,D,D,A,0
4978714491,which bus arrives at the road gate first,"{'A': 'white bus', 'B': 'blue one', 'C': 'orange bus', 'D': 'red one', 'E': 'black bus'}",8,A,A,A,1
5702201498,how is the man feeling the softness of the pillow,"{'A': 'wear more clothes', 'B': 'hug it', 'C': 'wear socks', 'D': 'hitting the pillow', 'E': 'hold it on shoulder'}",8,B,B,B,1
8024853715,where is this place,"{'A': 'in a building', 'B': 'park', 'C': 'dirt field', 'D': 'waterfall', 'E': 'grassland'}",8,B,B,B,1
2821788355,where is this happening,"{'A': 'car', 'B': 'sea', 'C': 'stage', 'D': 'forest', 'E': 'karaoke room'}",8,B,B,B,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",8,D,D,D,1
5205081904,where is the child hanging out,"{'A': 'outside house', 'B': 'home', 'C': 'kitchen', 'D': 'dining table', 'E': 'indoors'}",8,E,E,B,0
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",8,E,E,E,1
8594309349,why are there so many bubbles,"{'A': 'breathing under water', 'B': 'boy and baby in the room', 'C': 'oxygen', 'D': 'cold weather', 'E': 'for everyone to drink'}",8,A,A,C,0
6592821115,where is this video taken,"{'A': 'beach', 'B': 'dancing hall', 'C': 'sea', 'D': 'living room', 'E': 'train'}",8,D,D,D,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",8,C,C,C,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",8,B,B,B,1
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",8,A,A,E,0
6037747123,where is the santa claus decoration being placed,"{'A': 'toy', 'B': 'on the car', 'C': 'looking down', 'D': 'continue reading', 'E': 'lying on his back'}",8,D,D,B,0
4138579400,what is the colour of the cup,"{'A': 'lights', 'B': 'red and white', 'C': 'white', 'D': 'blue', 'E': 'beige'}",8,C,C,C,1
3550839192,what is the baby sitting in,"{'A': 'toilet bowl', 'B': 'chair', 'C': 'floor', 'D': 'trolley', 'E': 'pram'}",8,E,E,E,1
3897746373,where is this video taken,"{'A': 'swimming pool', 'B': 'lake', 'C': 'room', 'D': 'studio', 'E': 'backyard'}",8,A,A,A,1
13884293626,where is this video taken,"{'A': 'snow mountain', 'B': 'carnival', 'C': 'train', 'D': 'kitchen', 'E': 'classroom'}",8,E,E,E,1
8531675050,what event is occuring,"{'A': 'concert', 'B': 'ballet', 'C': 'piano', 'D': 'marketing', 'E': 'rowing competition'}",8,A,A,D,0
4838113006,where are the people hanging out,"{'A': 'car', 'B': 'room', 'C': 'snow mountain', 'D': 'road', 'E': 'lawn'}",8,B,B,B,1
7508439506,what color shirt is the baby wearing,"{'A': 'green', 'B': 'yellow', 'C': 'white', 'D': 'blue', 'E': 'black'}",8,C,C,C,1
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",8,D,D,D,1
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",8,A,A,C,0
5504913999,how did the man kept himself warm,"{'A': 'shirtless', 'B': 'long sleeve clothes', 'C': 'wear warm clothes and glove', 'D': 'thick jacket', 'E': 'beanies'}",8,C,C,C,1
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",8,B,B,D,0
3049351381,where are the people hanging out,"{'A': 'park', 'B': 'ancient site', 'C': 'living room', 'D': 'forest trail', 'E': 'studio'}",8,C,C,C,1
7571121368,where are the people hanging out,"{'A': 'beach', 'B': 'lake', 'C': 'bridge', 'D': 'zoo', 'E': 'forest trail'}",8,C,C,C,1
4147398280,where is the boy hanging out,"{'A': 'at a slope', 'B': 'restuarant', 'C': 'shower', 'D': 'coffee shop', 'E': 'living room'}",8,E,E,E,1
2925298951,where are the women hanging out,"{'A': 'beach', 'B': 'backyard', 'C': 'forest', 'D': 'mountain', 'E': 'inflatable pool'}",8,A,A,A,1
4151403382,where are the boys hanging out,"{'A': 'roadside', 'B': 'fountain', 'C': 'classroom', 'D': 'backyard', 'E': 'living room'}",8,E,E,E,1
2833209794,what there hanging on the black bag owned by the man wearing yellow shirt,"{'A': 'balloons', 'B': 'santa s hat', 'C': 'streamers', 'D': 'flowers', 'E': 'necklace'}",8,E,E,B,0
11670386946,where could this be happening,"{'A': 'park', 'B': 'room', 'C': 'museum', 'D': 'farm', 'E': 'workplace'}",8,C,C,C,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",8,D,D,D,1
5504913999,how did the man protect his head from injury,"{'A': 'beanie', 'B': 'wear helmet', 'C': 'ear muffs', 'D': 'mat', 'E': 'up down'}",8,B,B,B,1
3526597179,where is this video taken,"{'A': 'supermarket', 'B': 'stage', 'C': 'house', 'D': 'studio', 'E': 'forest'}",8,C,C,C,1
5533380417,which direction did the man turn at the first part of the video,"{'A': 'to his right', 'B': 'towards two boys', 'C': 'towards man in white shirt', 'D': 'his back', 'E': 'towards girl with hoodie'}",8,A,A,A,1
2976913210,where is this place,"{'A': 'dirt field', 'B': 'park', 'C': 'living room', 'D': 'golf course', 'E': 'waterfall'}",8,A,A,A,1
2405940242,where is this video taken,"{'A': 'road', 'B': 'dancing hall', 'C': 'forest', 'D': 'playground', 'E': 'outdoors'}",8,C,C,C,1
4273039295,which season is this happening,"{'A': 'winter', 'B': 'spring', 'C': 'summer', 'D': 'autumn', 'E': 'discussion'}",8,A,A,A,1
6188449000,what was the colour of the paper that the boy is holding,"{'A': 'white and brown', 'B': 'red', 'C': 'black', 'D': 'grey', 'E': 'pink and white'}",8,B,B,B,1
4378803532,what is the relationship between the child in stripes and the man in red,"{'A': 'friend', 'B': 'team member', 'C': 'popper', 'D': 'parent offspring', 'E': 'friends'}",8,D,D,D,1
8189958994,where is the person walking the dogs,"{'A': 'park', 'B': 'kitchen', 'C': 'front porch', 'D': 'jungle', 'E': 'grassland'}",8,C,C,A,0
3581585756,what is the relationship between the girl and the woman,"{'A': 'parent offspring', 'B': 'friends', 'C': 'friend', 'D': 'team member', 'E': 'grandparent and grandchild'}",8,A,A,A,1
6624174621,what are the event shown in the video,"{'A': 'dancing', 'B': 'concert', 'C': 'birthday celebration', 'D': 'music show', 'E': 'dinner'}",8,C,C,C,1
2604394962,where is this place,"{'A': 'gym', 'B': 'rooftop', 'C': 'kitchen', 'D': 'mountain', 'E': 'in a building'}",8,B,B,B,1
3261079025,what is the man in blue holding in his hands,"{'A': 'plastic card with command', 'B': 'mobile phone', 'C': 'siblings', 'D': 'parent offspring', 'E': 'controller'}",8,E,E,E,1
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",8,A,A,D,0
6895608152,where is this video taken,"{'A': 'stage', 'B': 'forest', 'C': 'construction site', 'D': 'dinning table', 'E': 'living room'}",8,A,A,A,1
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",8,E,E,A,0
5623068492,how did the two men protect their hands,"{'A': 'gloves', 'B': 'move arms', 'C': 'helmet', 'D': 'thick clothes', 'E': 'on each other'}",8,A,A,A,1
11566930393,where could this be happening,"{'A': 'farm', 'B': 'dining room', 'C': 'living room', 'D': 'zoo', 'E': 'garden'}",8,C,C,C,1
3708066257,where are the people dancing,"{'A': 'in the forest', 'B': 'in the jungle', 'C': 'front yard', 'D': 'house', 'E': 'concert hall'}",8,D,D,D,1
3270490566,what is the relationship between the people performing,"{'A': 'singers', 'B': 'band member', 'C': 'snake handler', 'D': 'flute performers', 'E': 'parent offspring'}",8,B,B,B,1
4127497265,which part of the toy did the boy chew for the second time,"{'A': 'feet', 'B': 'hairs', 'C': 'tail', 'D': 'head', 'E': 'dinosaur toy'}",8,A,A,A,1
6443512089,where is the child hanging out,"{'A': 'along the roadside', 'B': 'playground', 'C': 'room', 'D': 'living room', 'E': 'balcony'}",8,A,A,A,1
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",8,C,C,C,1
6988748711,where are the people working,"{'A': 'fish market', 'B': 'outdoor', 'C': 'matial arts', 'D': 'amusement park', 'E': 'ring'}",8,B,B,B,1
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",8,A,A,B,0
5858985747,whose phone the baby in yellow pick up at the end,"{'A': 'kids', 'B': 'woman in black', 'C': 'girl in black', 'D': 'man sitting at sofa', 'E': 'girl in red'}",8,B,B,B,1
7308042410,where did the man in white took the tools from,"{'A': 'carpark', 'B': 'public area', 'C': 'on table', 'D': 'kitchen', 'E': 'at the bucket'}",8,C,C,E,0
3078294001,where are the people hanging out,"{'A': 'kitchen', 'B': 'room', 'C': 'outside house', 'D': 'swimming pool', 'E': 'outdoor porch'}",8,B,B,B,1
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",8,D,D,A,0
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",8,B,B,D,0
4189100053,how many people are involved in the video,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'four', 'E': 'three'}",8,B,B,B,1
