image,image_path,qtype,question,options,prediction,raw_output,answer,answer_text,correct,inference_time_sec
0000154_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00401_d_0000001.jpg,counting,How many tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1383945941925049
0000154_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00401_d_0000001.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,D,bottom-right,0,1.13796067237854
0000154_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00801_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'people', 'C': 'pedestrian', 'D': 'bus', 'E': 'tricycle'}",B,B,B,people,1,1.1408228874206543
0000154_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00801_d_0000001.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1368906497955322
0000154_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00801_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'pedestrian', 'C': 'bus', 'D': 'truck', 'E': 'car'}",B,B,E,car,0,1.1284022331237793
0000154_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_00801_d_0000001.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,D,bottom-right,0,1.1215100288391113
0000154_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01201_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'bus', 'C': 'tricycle', 'D': 'people', 'E': 'truck'}",D,D,C,tricycle,0,1.1173992156982422
0000154_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01201_d_0000001.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.123824119567871
0000154_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01201_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'van', 'B': 'people', 'C': 'bicycle', 'D': 'truck', 'E': 'motor'}",B,B,E,motor,0,1.131655216217041
0000154_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01201_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,1.1409826278686523
0000154_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01601_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'tricycle', 'B': 'van', 'C': 'pedestrian', 'D': 'car', 'E': 'awning-tricycle'}",E,E,E,awning-tricycle,1,1.1389615535736084
0000154_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01601_d_0000001.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1240651607513428
0000154_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01601_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'truck', 'B': 'bus', 'C': 'motor', 'D': 'people', 'E': 'car'}",D,D,E,car,0,1.1348865032196045
0000154_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_01601_d_0000001.jpg,location,Where is the largest awning-tricycle located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,1.1253161430358887
0000154_02001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_02001_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'pedestrian', 'C': 'motor', 'D': 'bicycle', 'E': 'people'}",A,A,C,motor,0,1.1213841438293457
0000154_02001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_02001_d_0000001.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1357958316802979
0000154_02001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_02001_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'motor', 'C': 'bicycle', 'D': 'awning-tricycle', 'E': 'van'}",A,A,A,car,1,1.142174482345581
0000154_02001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000154_02001_d_0000001.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,1.1307392120361328
0000155_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00001_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bicycle', 'B': 'truck', 'C': 'awning-tricycle', 'D': 'pedestrian', 'E': 'van'}",A,A,C,awning-tricycle,0,1.1205284595489502
0000155_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00001_d_0000001.jpg,counting,How many buss are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1312665939331055
0000155_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00001_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'people', 'C': 'bicycle', 'D': 'car', 'E': 'van'}",A,A,D,car,0,1.1202342510223389
0000155_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00001_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,1.1392595767974854
0000155_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00401_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'car', 'C': 'awning-tricycle', 'D': 'bus', 'E': 'pedestrian'}",A,A,B,car,0,1.1190056800842285
0000155_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00401_d_0000001.jpg,counting,How many bicycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1367278099060059
0000155_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00401_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'awning-tricycle', 'B': 'tricycle', 'C': 'car', 'D': 'pedestrian', 'E': 'motor'}",B,B,C,car,0,1.1365559101104736
0000155_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00401_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,1.1404826641082764
0000155_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00801_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'car', 'C': 'pedestrian', 'D': 'bicycle', 'E': 'bus'}",B,B,C,pedestrian,0,1.113846778869629
0000155_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00801_d_0000001.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1882030963897705
0000155_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00801_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'awning-tricycle', 'C': 'pedestrian', 'D': 'bicycle', 'E': 'car'}",A,A,E,car,0,1.1510088443756104
0000155_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_00801_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.126499891281128
0000155_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01201_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'car', 'C': 'people', 'D': 'bus', 'E': 'tricycle'}",C,C,D,bus,0,1.126718521118164
0000155_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01201_d_0000001.jpg,counting,How many awning-tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1269781589508057
0000155_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01201_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'van', 'C': 'bicycle', 'D': 'bus', 'E': 'truck'}",A,A,A,motor,1,1.121518611907959
0000155_01201_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01201_d_0000001.jpg,location,Where is the largest bus located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.137392520904541
0000155_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01601_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bicycle', 'B': 'car', 'C': 'van', 'D': 'bus', 'E': 'people'}",A,A,E,people,0,1.124527931213379
0000155_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01601_d_0000001.jpg,counting,How many awning-tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1325433254241943
0000155_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01601_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'truck', 'B': 'bus', 'C': 'car', 'D': 'people', 'E': 'motor'}",D,D,C,car,0,1.1135988235473633
0000155_01601_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01601_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.1343281269073486
0000155_01871_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01871_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'motor', 'C': 'awning-tricycle', 'D': 'pedestrian', 'E': 'truck'}",C,C,D,pedestrian,0,1.1305763721466064
0000155_01871_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01871_d_0000001.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,D,3,0,1.134190559387207
0000155_01871_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01871_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'truck', 'C': 'motor', 'D': 'bus', 'E': 'bicycle'}",C,C,C,motor,1,1.1212785243988037
0000155_01871_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000155_01871_d_0000001.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.1240041255950928
0000162_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00001_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'car', 'C': 'motor', 'D': 'tricycle', 'E': 'pedestrian'}",B,B,C,motor,0,1.1280114650726318
0000162_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00001_d_0000001.jpg,counting,How many awning-tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1305241584777832
0000162_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00001_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'van', 'B': 'awning-tricycle', 'C': 'car', 'D': 'bicycle', 'E': 'people'}",C,C,C,car,1,1.113633155822754
0000162_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00001_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,1.1350104808807373
0000162_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00401_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'bicycle', 'C': 'car', 'D': 'truck', 'E': 'pedestrian'}",A,A,C,car,0,1.1259474754333496
0000162_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00401_d_0000001.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1135156154632568
0000162_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00401_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'awning-tricycle', 'B': 'car', 'C': 'tricycle', 'D': 'people', 'E': 'motor'}",B,B,B,car,1,1.1089787483215332
0000162_00401_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00401_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,1.125948190689087
0000162_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00801_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'car', 'C': 'bus', 'D': 'motor', 'E': 'van'}",A,A,D,motor,0,1.1223039627075195
0000162_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00801_d_0000001.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,D,3,0,1.1318833827972412
0000162_00801_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_00801_d_0000001.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,1.1427359580993652
0000162_01058_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_01058_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'truck', 'C': 'people', 'D': 'motor', 'E': 'pedestrian'}",A,A,E,pedestrian,0,1.1206552982330322
0000162_01058_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_01058_d_0000001.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,D,3,0,1.1711461544036865
0000162_01058_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_01058_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'truck', 'B': 'bus', 'C': 'pedestrian', 'D': 'van', 'E': 'people'}",A,A,A,truck,1,1.129223346710205
0000162_01058_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000162_01058_d_0000001.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,1.1196246147155762
0000163_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00001_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'truck', 'C': 'car', 'D': 'pedestrian', 'E': 'tricycle'}",C,C,E,tricycle,0,1.1115577220916748
0000163_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00001_d_0000001.jpg,counting,How many trucks are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,1.1162562370300293
0000163_00001_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00001_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",D,D,D,bottom-right,1,1.1297197341918945
0000163_00359_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00359_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'truck', 'C': 'pedestrian', 'D': 'car', 'E': 'bus'}",B,B,A,van,0,1.1579296588897705
0000163_00359_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00359_d_0000001.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1331140995025635
0000163_00359_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00359_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'pedestrian', 'C': 'awning-tricycle', 'D': 'car', 'E': 'truck'}",D,D,D,car,1,1.1300225257873535
0000163_00359_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000163_00359_d_0000001.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,1.1215767860412598
0000165_04325_d_0000105.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000165_04325_d_0000105.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'bicycle', 'C': 'awning-tricycle', 'D': 'truck', 'E': 'car'}",C,C,E,car,0,1.1409728527069092
0000165_04325_d_0000105.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000165_04325_d_0000105.jpg,counting,How many bicycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1579608917236328
0000165_04325_d_0000105.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000165_04325_d_0000105.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'awning-tricycle', 'C': 'people', 'D': 'truck', 'E': 'car'}",E,E,E,car,1,1.1547117233276367
0000165_04325_d_0000105.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000165_04325_d_0000105.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,1.1478855609893799
0000166_00558_d_0000118.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000166_00558_d_0000118.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'bicycle', 'C': 'van', 'D': 'awning-tricycle', 'E': 'people'}",B,B,C,van,0,1.1416683197021484
0000166_00558_d_0000118.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000166_00558_d_0000118.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,1.14668607711792
0000166_00558_d_0000118.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000166_00558_d_0000118.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bus', 'B': 'car', 'C': 'people', 'D': 'van', 'E': 'pedestrian'}",B,B,B,car,1,1.1325554847717285
0000166_00558_d_0000118.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000166_00558_d_0000118.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,1.1412172317504883
0000193_00000_d_0000103.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_00000_d_0000103.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'bicycle', 'C': 'tricycle', 'D': 'motor', 'E': 'bus'}",B,B,C,tricycle,0,1.1256108283996582
0000193_00000_d_0000103.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_00000_d_0000103.jpg,counting,How many trucks are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,1.1345241069793701
0000193_00000_d_0000103.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_00000_d_0000103.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'truck', 'C': 'tricycle', 'D': 'pedestrian', 'E': 'motor'}",A,A,A,car,1,1.1358933448791504
0000193_00000_d_0000103.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_00000_d_0000103.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,1.1370365619659424
0000193_01497_d_0000111.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01497_d_0000111.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'motor', 'C': 'bus', 'D': 'awning-tricycle', 'E': 'car'}",D,D,E,car,0,1.1227033138275146
0000193_01497_d_0000111.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01497_d_0000111.jpg,counting,How many vans are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.134692668914795
0000193_01497_d_0000111.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01497_d_0000111.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'tricycle', 'C': 'pedestrian', 'D': 'car', 'E': 'truck'}",A,A,B,tricycle,0,1.1290042400360107
0000193_01497_d_0000111.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01497_d_0000111.jpg,location,Where is the largest tricycle located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.122283697128296
0000193_01705_d_0000112.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01705_d_0000112.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'tricycle', 'C': 'bicycle', 'D': 'bus', 'E': 'motor'}",B,B,B,tricycle,1,1.1400892734527588
0000193_01705_d_0000112.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01705_d_0000112.jpg,counting,How many awning-tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,1.1241612434387207
0000193_01705_d_0000112.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01705_d_0000112.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'bus', 'C': 'motor', 'D': 'truck', 'E': 'tricycle'}",A,A,C,motor,0,1.131009578704834
0000193_01705_d_0000112.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01705_d_0000112.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",D,D,E,center,0,1.1261999607086182
0000193_01876_d_0000113.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01876_d_0000113.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'tricycle', 'C': 'motor', 'D': 'truck', 'E': 'van'}",A,A,C,motor,0,1.1128449440002441
0000193_01876_d_0000113.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01876_d_0000113.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,1.1124193668365479
0000193_01876_d_0000113.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01876_d_0000113.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'van', 'C': 'tricycle', 'D': 'people', 'E': 'motor'}",D,D,A,car,0,1.1212663650512695
0000193_01876_d_0000113.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_01876_d_0000113.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.1272664070129395
0000193_02029_d_0000114.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_02029_d_0000114.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'car', 'C': 'van', 'D': 'bus', 'E': 'tricycle'}",A,A,B,car,0,1.1261870861053467
0000193_02029_d_0000114.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_02029_d_0000114.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,1.1204941272735596
0000193_02029_d_0000114.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_02029_d_0000114.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'motor', 'B': 'pedestrian', 'C': 'truck', 'D': 'awning-tricycle', 'E': 'bicycle'}",A,A,A,motor,1,1.1545679569244385
0000193_02029_d_0000114.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000193_02029_d_0000114.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,1.13679838180542
