image,image_path,qtype,question,options,prediction,raw_output,answer,answer_text,correct,inference_time_sec
0000086_00000_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00000_d_0000001.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'car', 'C': 'pedestrian', 'D': 'awning-tricycle', 'E': 'motor'}",C,C,C,pedestrian,1,0.3519713878631592
0000086_00000_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00000_d_0000001.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3532736301422119
0000086_00000_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00000_d_0000001.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'car', 'C': 'bus', 'D': 'truck', 'E': 'pedestrian'}",E,E,E,pedestrian,1,0.3524174690246582
0000086_00000_d_0000001.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00000_d_0000001.jpg,location,Where is the largest people located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.35257744789123535
0000086_00592_d_0000002.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00592_d_0000002.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'pedestrian', 'C': 'people', 'D': 'awning-tricycle', 'E': 'bus'}",C,C,C,people,1,0.3516230583190918
0000086_00592_d_0000002.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00592_d_0000002.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.351513147354126
0000086_00592_d_0000002.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00592_d_0000002.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'van', 'B': 'awning-tricycle', 'C': 'truck', 'D': 'tricycle', 'E': 'pedestrian'}",D,D,E,pedestrian,0,0.3512282371520996
0000086_00592_d_0000002.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_00592_d_0000002.jpg,location,Where is the largest people located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.352278470993042
0000086_01084_d_0000003.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01084_d_0000003.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'people', 'C': 'motor', 'D': 'car', 'E': 'bus'}",B,B,B,people,1,0.35013914108276367
0000086_01084_d_0000003.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01084_d_0000003.jpg,counting,How many bicycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.35304737091064453
0000086_01084_d_0000003.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01084_d_0000003.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'awning-tricycle', 'C': 'pedestrian', 'D': 'truck', 'E': 'car'}",C,C,C,pedestrian,1,0.35344624519348145
0000086_01084_d_0000003.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01084_d_0000003.jpg,location,Where is the largest pedestrian located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.352494478225708
0000086_01443_d_0000004.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01443_d_0000004.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'van', 'C': 'people', 'D': 'tricycle', 'E': 'awning-tricycle'}",C,C,C,people,1,0.3523128032684326
0000086_01443_d_0000004.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01443_d_0000004.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,0.352156400680542
0000086_01443_d_0000004.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01443_d_0000004.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'tricycle', 'B': 'motor', 'C': 'people', 'D': 'truck', 'E': 'pedestrian'}",C,C,E,pedestrian,0,0.35098886489868164
0000086_01443_d_0000004.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01443_d_0000004.jpg,location,Where is the largest pedestrian located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,D,bottom-right,0,0.3535604476928711
0000086_01954_d_0000005.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01954_d_0000005.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'people', 'C': 'bus', 'D': 'bicycle', 'E': 'awning-tricycle'}",B,B,D,bicycle,0,0.35214829444885254
0000086_01954_d_0000005.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01954_d_0000005.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3533017635345459
0000086_01954_d_0000005.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01954_d_0000005.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'bicycle', 'C': 'car', 'D': 'bus', 'E': 'van'}",A,A,A,pedestrian,1,0.3520166873931885
0000086_01954_d_0000005.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000086_01954_d_0000005.jpg,location,Where is the largest pedestrian located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.35260462760925293
0000103_00180_d_0000026.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00180_d_0000026.jpg,presence,Which object type is visible in the drone image?,"{'A': 'tricycle', 'B': 'van', 'C': 'bicycle', 'D': 'pedestrian', 'E': 'awning-tricycle'}",D,D,D,pedestrian,1,0.3673684597015381
0000103_00180_d_0000026.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00180_d_0000026.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",B,B,B,1,1,0.3653090000152588
0000103_00180_d_0000026.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00180_d_0000026.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'people', 'B': 'bicycle', 'C': 'car', 'D': 'tricycle', 'E': 'pedestrian'}",E,E,E,pedestrian,1,0.3635289669036865
0000103_00180_d_0000026.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00180_d_0000026.jpg,location,Where is the largest pedestrian located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.36656999588012695
0000103_00502_d_0000027.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00502_d_0000027.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'bus', 'C': 'car', 'D': 'van', 'E': 'pedestrian'}",C,C,E,pedestrian,0,0.3647196292877197
0000103_00502_d_0000027.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00502_d_0000027.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,C,2,0,0.36502933502197266
0000103_00502_d_0000027.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00502_d_0000027.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'people', 'B': 'tricycle', 'C': 'van', 'D': 'pedestrian', 'E': 'truck'}",A,A,D,pedestrian,0,0.3640298843383789
0000103_00502_d_0000027.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_00502_d_0000027.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,A,top-left,1,0.36652541160583496
0000103_01734_d_0000028.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_01734_d_0000028.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'truck', 'C': 'pedestrian', 'D': 'bus', 'E': 'awning-tricycle'}",C,C,C,pedestrian,1,0.36706113815307617
0000103_01734_d_0000028.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_01734_d_0000028.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,D,3,1,0.36553502082824707
0000103_01734_d_0000028.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_01734_d_0000028.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bus', 'B': 'van', 'C': 'motor', 'D': 'pedestrian', 'E': 'car'}",E,E,E,car,1,0.3637831211090088
0000103_01734_d_0000028.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_01734_d_0000028.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,0.36452198028564453
0000103_02544_d_0000029.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02544_d_0000029.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'bus', 'C': 'pedestrian', 'D': 'truck', 'E': 'motor'}",C,C,E,motor,0,0.36684417724609375
0000103_02544_d_0000029.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02544_d_0000029.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.36623120307922363
0000103_02544_d_0000029.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02544_d_0000029.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'awning-tricycle', 'B': 'car', 'C': 'bus', 'D': 'pedestrian', 'E': 'motor'}",D,D,E,motor,0,0.3655705451965332
0000103_02544_d_0000029.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02544_d_0000029.jpg,location,Where is the largest motor located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",B,B,C,bottom-left,0,0.36481261253356934
0000103_02964_d_0000030.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02964_d_0000030.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'bus', 'C': 'car', 'D': 'bicycle', 'E': 'people'}",D,D,E,people,0,0.3654286861419678
0000103_02964_d_0000030.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02964_d_0000030.jpg,counting,How many trucks are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.36597585678100586
0000103_02964_d_0000030.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02964_d_0000030.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'van', 'C': 'bus', 'D': 'motor', 'E': 'tricycle'}",A,A,D,motor,0,0.36548304557800293
0000103_02964_d_0000030.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_02964_d_0000030.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",B,B,E,center,0,0.3649017810821533
0000103_03349_d_0000031.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03349_d_0000031.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'truck', 'C': 'awning-tricycle', 'D': 'van', 'E': 'bus'}",C,C,B,truck,0,0.36629700660705566
0000103_03349_d_0000031.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03349_d_0000031.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",B,B,B,1,1,0.3661677837371826
0000103_03349_d_0000031.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03349_d_0000031.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'pedestrian', 'C': 'truck', 'D': 'awning-tricycle', 'E': 'van'}",B,B,A,car,0,0.36652302742004395
0000103_03349_d_0000031.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03349_d_0000031.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,E,center,0,0.3642847537994385
0000103_03738_d_0000032.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03738_d_0000032.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'bus', 'C': 'motor', 'D': 'truck', 'E': 'people'}",D,D,D,truck,1,0.3641479015350342
0000103_03738_d_0000032.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03738_d_0000032.jpg,counting,How many trucks are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",C,C,B,1,0,0.36646246910095215
0000103_03738_d_0000032.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03738_d_0000032.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'van', 'B': 'pedestrian', 'C': 'bicycle', 'D': 'tricycle', 'E': 'truck'}",E,E,B,pedestrian,0,0.3662412166595459
0000103_03738_d_0000032.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_03738_d_0000032.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",B,B,B,top-right,1,0.3653378486633301
0000103_04122_d_0000033.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04122_d_0000033.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'bicycle', 'C': 'pedestrian', 'D': 'bus', 'E': 'people'}",E,E,E,people,1,0.36403751373291016
0000103_04122_d_0000033.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04122_d_0000033.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,D,3,0,0.3652465343475342
0000103_04122_d_0000033.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04122_d_0000033.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'pedestrian', 'B': 'bicycle', 'C': 'motor', 'D': 'truck', 'E': 'car'}",A,A,A,pedestrian,1,0.3666713237762451
0000103_04122_d_0000033.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04122_d_0000033.jpg,location,Where is the largest pedestrian located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.3661661148071289
0000103_04513_d_0000034.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04513_d_0000034.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'car', 'C': 'bus', 'D': 'motor', 'E': 'van'}",A,A,B,car,0,0.3648254871368408
0000103_04513_d_0000034.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04513_d_0000034.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",B,B,B,1,1,0.36460328102111816
0000103_04513_d_0000034.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04513_d_0000034.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",B,B,E,center,0,0.3650624752044678
0000103_04948_d_0000035.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04948_d_0000035.jpg,presence,Which object type is visible in the drone image?,"{'A': 'van', 'B': 'car', 'C': 'bicycle', 'D': 'tricycle', 'E': 'bus'}",A,A,B,car,0,0.3657395839691162
0000103_04948_d_0000035.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04948_d_0000035.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,B,1,0,0.3650243282318115
0000103_04948_d_0000035.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04948_d_0000035.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'people', 'B': 'van', 'C': 'car', 'D': 'truck', 'E': 'awning-tricycle'}",D,D,C,car,0,0.36501431465148926
0000103_04948_d_0000035.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000103_04948_d_0000035.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",A,A,A,top-left,1,0.36455512046813965
0000115_00315_d_0000080.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00315_d_0000080.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'car', 'C': 'motor', 'D': 'van', 'E': 'tricycle'}",C,C,A,pedestrian,0,0.3529963493347168
0000115_00315_d_0000080.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00315_d_0000080.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.3533792495727539
0000115_00315_d_0000080.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00315_d_0000080.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'van', 'B': 'people', 'C': 'pedestrian', 'D': 'bus', 'E': 'car'}",A,A,E,car,0,0.35266637802124023
0000115_00315_d_0000080.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00315_d_0000080.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.35268497467041016
0000115_00796_d_0000081.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00796_d_0000081.jpg,presence,Which object type is visible in the drone image?,"{'A': 'pedestrian', 'B': 'car', 'C': 'van', 'D': 'tricycle', 'E': 'people'}",A,A,A,pedestrian,1,0.35180211067199707
0000115_00796_d_0000081.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00796_d_0000081.jpg,counting,How many tricycles are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",D,D,B,1,0,0.3514237403869629
0000115_00796_d_0000081.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00796_d_0000081.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'car', 'C': 'tricycle', 'D': 'pedestrian', 'E': 'van'}",B,B,B,car,1,0.35155558586120605
0000115_00796_d_0000081.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_00796_d_0000081.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.35199999809265137
0000115_01031_d_0000082.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_01031_d_0000082.jpg,presence,Which object type is visible in the drone image?,"{'A': 'awning-tricycle', 'B': 'truck', 'C': 'car', 'D': 'tricycle', 'E': 'bus'}",D,D,D,tricycle,1,0.3530924320220947
0000115_01031_d_0000082.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_01031_d_0000082.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3526599407196045
0000115_01031_d_0000082.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_01031_d_0000082.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'truck', 'B': 'awning-tricycle', 'C': 'bicycle', 'D': 'people', 'E': 'motor'}",D,D,E,motor,0,0.35353708267211914
0000115_01031_d_0000082.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000115_01031_d_0000082.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.35301971435546875
0000116_00351_d_0000083.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00351_d_0000083.jpg,presence,Which object type is visible in the drone image?,"{'A': 'car', 'B': 'people', 'C': 'pedestrian', 'D': 'truck', 'E': 'van'}",B,B,B,people,1,0.35086917877197266
0000116_00351_d_0000083.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00351_d_0000083.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,D,3,0,0.35238051414489746
0000116_00351_d_0000083.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00351_d_0000083.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'bus', 'C': 'motor', 'D': 'truck', 'E': 'bicycle'}",A,A,C,motor,0,0.3509979248046875
0000116_00351_d_0000083.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00351_d_0000083.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.35175251960754395
0000116_00819_d_0000084.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00819_d_0000084.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bicycle', 'B': 'van', 'C': 'tricycle', 'D': 'truck', 'E': 'people'}",D,D,B,van,0,0.350858211517334
0000116_00819_d_0000084.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00819_d_0000084.jpg,counting,How many motors are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,E,4 or more,0,0.3533153533935547
0000116_00819_d_0000084.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00819_d_0000084.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'bicycle', 'B': 'awning-tricycle', 'C': 'motor', 'D': 'pedestrian', 'E': 'car'}",E,E,E,car,1,0.3535788059234619
0000116_00819_d_0000084.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_00819_d_0000084.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,C,bottom-left,0,0.3529205322265625
0000116_01059_d_0000085.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01059_d_0000085.jpg,presence,Which object type is visible in the drone image?,"{'A': 'truck', 'B': 'motor', 'C': 'people', 'D': 'van', 'E': 'car'}",C,C,D,van,0,0.3508718013763428
0000116_01059_d_0000085.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01059_d_0000085.jpg,counting,How many cars are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,E,4 or more,1,0.3514420986175537
0000116_01059_d_0000085.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01059_d_0000085.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'awning-tricycle', 'B': 'bus', 'C': 'car', 'D': 'van', 'E': 'motor'}",C,C,C,car,1,0.3518059253692627
0000116_01059_d_0000085.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01059_d_0000085.jpg,location,Where is the largest van located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,E,center,0,0.3528482913970947
0000116_01338_d_0000086.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01338_d_0000086.jpg,presence,Which object type is visible in the drone image?,"{'A': 'bus', 'B': 'car', 'C': 'motor', 'D': 'tricycle', 'E': 'bicycle'}",D,D,B,car,0,0.3519248962402344
0000116_01338_d_0000086.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01338_d_0000086.jpg,counting,How many pedestrians are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",E,E,B,1,0,0.35433387756347656
0000116_01338_d_0000086.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01338_d_0000086.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'van', 'C': 'people', 'D': 'motor', 'E': 'bus'}",C,C,A,car,0,0.3522803783416748
0000116_01338_d_0000086.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000116_01338_d_0000086.jpg,location,Where is the largest truck located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",C,C,C,bottom-left,1,0.3539745807647705
0000117_00112_d_0000087.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000117_00112_d_0000087.jpg,presence,Which object type is visible in the drone image?,"{'A': 'people', 'B': 'pedestrian', 'C': 'awning-tricycle', 'D': 'van', 'E': 'motor'}",C,C,E,motor,0,0.36627674102783203
0000117_00112_d_0000087.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000117_00112_d_0000087.jpg,counting,How many peoples are visible in the drone image?,"{'A': '0', 'B': '1', 'C': '2', 'D': '3', 'E': '4 or more'}",A,A,C,2,0,0.3660745620727539
0000117_00112_d_0000087.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000117_00112_d_0000087.jpg,most_frequent,Which object type appears most often in the drone image?,"{'A': 'car', 'B': 'bus', 'C': 'awning-tricycle', 'D': 'van', 'E': 'people'}",A,A,A,car,1,0.36457014083862305
0000117_00112_d_0000087.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000117_00112_d_0000087.jpg,location,Where is the largest car located in the image?,"{'A': 'top-left', 'B': 'top-right', 'C': 'bottom-left', 'D': 'bottom-right', 'E': 'center'}",E,E,E,center,1,0.3663980960845947
0000117_01326_d_0000088.jpg,/home/brisic03/VisDrone/VisDrone2019-DET-val/images/0000117_01326_d_0000088.jpg,presence,Which object type is visible in the drone image?,"{'A': 'motor', 'B': 'tricycle', 'C': 'van', 'D': 'people', 'E': 'awning-tricycle'}",E,E,E,awning-tricycle,1,0.3658301830291748
