image,target_class,gt_count,pred_count,tile_counts
0000277_04001_d_0000558.jpg,pedestrian,3,31,"[10, 1, 3, 0, 15, 2, 0, 0, 0]"
0000277_04201_d_0000559.jpg,pedestrian,2,36,"[10, 12, 3, 10, 1, 0, 0, 0, 0]"
0000277_04401_d_0000560.jpg,truck,1,3,"[0, 1, 0, 0, 2, 0, 0, 0, 0]"
0000277_04601_d_0000561.jpg,car,28,36,"[10, 15, 3, 2, 2, 2, 0, 1, 1]"
0000277_05001_d_0000562.jpg,van,1,7,"[1, 2, 0, 0, 2, 1, 0, 0, 1]"
0000280_00001_d_0000612.jpg,tricycle,1,8,"[1, 2, 1, 1, 1, 1, 0, 0, 1]"
0000280_00201_d_0000613.jpg,bicycle,1,9,"[0, 1, 2, 2, 0, 2, 0, 0, 2]"
0000280_00401_d_0000614.jpg,pedestrian,2,25,"[10, 2, 10, 1, 0, 0, 1, 0, 1]"
0000280_00601_d_0000615.jpg,tricycle,1,7,"[1, 2, 1, 0, 1, 1, 0, 1, 0]"
0000280_00801_d_0000616.jpg,people,4,39,"[10, 10, 0, 2, 3, 10, 2, 0, 2]"
0000280_01001_d_0000617.jpg,pedestrian,1,46,"[10, 10, 10, 2, 3, 10, 0, 0, 1]"
0000280_01201_d_0000618.jpg,van,2,19,"[1, 10, 2, 1, 2, 0, 1, 1, 1]"
0000280_01401_d_0000619.jpg,pedestrian,5,28,"[10, 1, 3, 10, 0, 2, 0, 0, 2]"
0000280_01601_d_0000620.jpg,people,1,23,"[0, 10, 2, 4, 2, 2, 3, 0, 0]"
0000280_01801_d_0000621.jpg,car,17,49,"[0, 20, 0, 10, 10, 4, 3, 0, 2]"
0000280_02001_d_0000622.jpg,bicycle,1,4,"[0, 1, 1, 0, 2, 0, 0, 0, 0]"
0000280_02201_d_0000623.jpg,van,1,11,"[0, 2, 0, 2, 3, 2, 1, 0, 1]"
0000280_02401_d_0000624.jpg,car,13,46,"[1, 15, 0, 10, 10, 4, 4, 0, 2]"
0000280_02601_d_0000625.jpg,van,1,5,"[0, 2, 0, 1, 0, 0, 0, 1, 1]"
0000280_02801_d_0000626.jpg,motor,2,38,"[0, 10, 0, 10, 10, 3, 2, 1, 2]"
0000280_03001_d_0000627.jpg,van,6,7,"[0, 0, 0, 3, 2, 1, 1, 0, 0]"
0000280_03201_d_0000628.jpg,bus,1,2,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
0000280_03401_d_0000629.jpg,motor,1,44,"[2, 10, 2, 2, 11, 10, 2, 2, 3]"
0000283_00401_d_0000676.jpg,car,3,5,"[0, 2, 0, 0, 2, 0, 0, 0, 1]"
0000283_00601_d_0000677.jpg,truck,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
0000283_00801_d_0000678.jpg,car,1,4,"[0, 3, 0, 1, 0, 0, 0, 0, 0]"
0000283_01001_d_0000679.jpg,car,1,6,"[0, 3, 1, 0, 1, 1, 0, 0, 0]"
0000287_00001_d_0000759.jpg,truck,1,2,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
0000287_00201_d_0000760.jpg,motor,5,23,"[2, 10, 0, 3, 2, 2, 1, 1, 2]"
0000287_00401_d_0000761.jpg,van,1,8,"[1, 0, 0, 1, 2, 1, 1, 1, 1]"
0000287_00601_d_0000762.jpg,motor,1,23,"[2, 10, 1, 2, 2, 2, 2, 0, 2]"
0000287_00801_d_0000763.jpg,awning-tricycle,1,10,"[2, 0, 1, 1, 2, 3, 1, 0, 0]"
0000287_01001_d_0000764.jpg,tricycle,2,6,"[1, 2, 0, 2, 0, 0, 0, 0, 1]"
0000287_01201_d_0000765.jpg,van,3,3,"[0, 0, 0, 0, 1, 0, 1, 1, 0]"
0000287_01401_d_0000766.jpg,car,11,26,"[0, 0, 0, 4, 10, 0, 10, 2, 0]"
0000287_01601_d_0000767.jpg,van,3,4,"[0, 0, 0, 1, 2, 0, 0, 0, 1]"
0000287_01801_d_0000768.jpg,motor,1,17,"[0, 0, 0, 10, 2, 2, 2, 1, 0]"
0000287_02001_d_0000769.jpg,van,2,7,"[0, 0, 0, 2, 1, 2, 0, 0, 2]"
0000287_02201_d_0000770.jpg,car,11,16,"[0, 0, 2, 1, 6, 0, 1, 5, 1]"
0000287_02401_d_0000771.jpg,van,1,5,"[2, 0, 2, 0, 0, 0, 0, 1, 0]"
0000287_02601_d_0000772.jpg,awning-tricycle,1,11,"[1, 1, 2, 1, 1, 2, 0, 1, 2]"
0000287_02801_d_0000773.jpg,truck,1,9,"[1, 0, 2, 1, 1, 2, 0, 0, 2]"
0000287_03001_d_0000774.jpg,van,2,9,"[0, 0, 1, 0, 2, 3, 1, 0, 2]"
0000287_03401_d_0000776.jpg,truck,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
0000287_04601_d_0000780.jpg,van,2,7,"[1, 0, 0, 2, 0, 2, 2, 0, 0]"
0000287_04801_d_0000781.jpg,truck,1,7,"[0, 1, 2, 1, 0, 1, 1, 0, 1]"
0000287_05001_d_0000782.jpg,van,2,11,"[2, 2, 1, 3, 0, 0, 2, 1, 0]"
0000289_00001_d_0000811.jpg,car,15,33,"[2, 15, 2, 0, 10, 0, 1, 2, 1]"
0000289_00201_d_0000812.jpg,motor,3,31,"[2, 10, 1, 2, 10, 0, 2, 2, 2]"
0000289_00401_d_0000813.jpg,bicycle,3,11,"[3, 1, 2, 2, 1, 1, 1, 0, 0]"
0000289_00601_d_0000814.jpg,motor,3,25,"[0, 10, 0, 2, 4, 2, 1, 5, 1]"
0000289_00801_d_0000815.jpg,awning-tricycle,1,10,"[2, 2, 1, 2, 0, 0, 3, 0, 0]"
0000289_01001_d_0000816.jpg,tricycle,1,9,"[1, 1, 0, 2, 0, 2, 2, 1, 0]"
0000289_01201_d_0000817.jpg,awning-tricycle,3,10,"[2, 2, 0, 1, 1, 0, 1, 1, 2]"
0000289_01401_d_0000818.jpg,van,2,7,"[1, 2, 0, 0, 1, 0, 1, 2, 0]"
0000289_01601_d_0000819.jpg,van,1,8,"[2, 0, 1, 2, 2, 1, 0, 0, 0]"
0000289_02001_d_0000821.jpg,bicycle,2,11,"[1, 2, 0, 2, 0, 2, 0, 2, 2]"
0000289_02201_d_0000822.jpg,car,13,20,"[2, 3, 2, 2, 3, 2, 2, 1, 3]"
0000289_02401_d_0000823.jpg,car,15,32,"[0, 15, 0, 2, 10, 1, 1, 2, 1]"
0000289_02601_d_0000824.jpg,motor,1,39,"[10, 10, 1, 1, 10, 1, 1, 3, 2]"
0000289_03001_d_0000826.jpg,motor,3,23,"[1, 3, 1, 0, 10, 2, 1, 3, 2]"
0000289_03201_d_0000827.jpg,motor,11,35,"[2, 10, 2, 2, 10, 2, 2, 3, 2]"
0000289_03401_d_0000828.jpg,motor,4,22,"[2, 2, 0, 2, 5, 2, 2, 5, 2]"
0000289_03601_d_0000829.jpg,car,14,19,"[2, 5, 2, 2, 2, 0, 2, 3, 1]"
0000289_03801_d_0000830.jpg,car,11,19,"[0, 5, 3, 3, 3, 0, 1, 3, 1]"
0000289_04001_d_0000831.jpg,van,3,6,"[0, 1, 1, 2, 0, 2, 0, 0, 0]"
0000289_04201_d_0000832.jpg,people,1,39,"[5, 10, 10, 1, 10, 2, 0, 0, 1]"
0000289_04401_d_0000833.jpg,car,10,22,"[0, 10, 1, 2, 3, 2, 1, 2, 1]"
0000289_04601_d_0000834.jpg,awning-tricycle,1,23,"[10, 2, 2, 1, 1, 2, 2, 1, 2]"
0000289_04801_d_0000835.jpg,pedestrian,10,51,"[10, 10, 3, 2, 3, 10, 0, 3, 10]"
0000289_05001_d_0000836.jpg,motor,5,24,"[2, 10, 2, 2, 2, 2, 1, 2, 1]"
0000289_05201_d_0000837.jpg,motor,7,33,"[2, 10, 10, 1, 2, 2, 1, 2, 3]"
0000289_05401_d_0000838.jpg,bicycle,3,17,"[2, 2, 0, 3, 3, 3, 2, 0, 2]"
0000289_05601_d_0000839.jpg,van,3,6,"[1, 2, 0, 0, 0, 2, 1, 0, 0]"
0000289_05801_d_0000840.jpg,people,1,20,"[0, 10, 0, 1, 2, 1, 1, 1, 4]"
0000289_06001_d_0000841.jpg,motor,5,24,"[0, 10, 1, 3, 3, 2, 2, 2, 1]"
0000289_06201_d_0000842.jpg,pedestrian,4,29,"[10, 10, 0, 0, 0, 3, 3, 2, 1]"
0000289_06401_d_0000843.jpg,bicycle,1,10,"[2, 2, 0, 2, 2, 0, 0, 0, 2]"
0000289_06601_d_0000844.jpg,bicycle,2,9,"[1, 3, 0, 2, 2, 1, 0, 0, 0]"
0000289_06801_d_0000845.jpg,van,1,4,"[0, 0, 0, 1, 1, 0, 0, 2, 0]"
0000289_07001_d_0000846.jpg,car,22,33,"[2, 10, 0, 5, 5, 1, 5, 3, 2]"
0000289_07201_d_0000847.jpg,truck,1,7,"[0, 0, 2, 2, 3, 0, 0, 0, 0]"
0000290_04001_d_0000867.jpg,car,24,46,"[0, 15, 2, 1, 10, 10, 0, 5, 3]"
0000291_00001_d_0000868.jpg,awning-tricycle,1,24,"[0, 0, 0, 0, 10, 0, 10, 2, 2]"
0000291_00201_d_0000869.jpg,motor,1,42,"[0, 0, 0, 0, 10, 10, 10, 10, 2]"
0000291_00401_d_0000870.jpg,car,12,30,"[0, 10, 0, 3, 10, 1, 0, 3, 3]"
0000291_00601_d_0000871.jpg,truck,1,8,"[2, 3, 1, 0, 0, 1, 0, 0, 1]"
0000291_01001_d_0000873.jpg,car,17,31,"[2, 10, 0, 6, 2, 10, 0, 1, 0]"
0000291_01201_d_0000874.jpg,people,5,70,"[10, 10, 10, 10, 3, 5, 1, 1, 20]"
0000291_01401_d_0000875.jpg,van,14,9,"[2, 4, 0, 1, 0, 2, 0, 0, 0]"
0000291_01601_d_0000876.jpg,awning-tricycle,3,8,"[2, 2, 1, 0, 0, 1, 0, 1, 1]"
0000291_01801_d_0000877.jpg,people,2,73,"[10, 10, 2, 10, 5, 10, 1, 5, 20]"
0000291_02001_d_0000878.jpg,tricycle,5,9,"[2, 2, 1, 2, 0, 1, 0, 0, 1]"
0000291_02201_d_0000879.jpg,bus,2,2,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
0000291_02601_d_0000881.jpg,people,3,75,"[0, 10, 10, 10, 2, 20, 2, 1, 20]"
0000291_03201_d_0000884.jpg,tricycle,3,16,"[1, 1, 1, 10, 0, 0, 1, 1, 1]"
0000291_03401_d_0000885.jpg,pedestrian,10,168,"[100, 15, 10, 10, 10, 10, 0, 3, 10]"
0000291_03601_d_0000886.jpg,motor,4,21,"[2, 10, 2, 1, 3, 1, 1, 1, 0]"
0000291_03801_d_0000887.jpg,people,20,103,"[50, 20, 2, 0, 1, 15, 0, 0, 15]"
0000291_04001_d_0000888.jpg,motor,6,29,"[0, 10, 10, 1, 3, 2, 1, 1, 1]"
0000291_04201_d_0000889.jpg,pedestrian,7,40,"[1, 4, 1, 10, 10, 10, 2, 2, 0]"
0000291_04401_d_0000890.jpg,awning-tricycle,3,13,"[1, 2, 2, 1, 1, 2, 2, 0, 2]"
0000291_05001_d_0000892.jpg,pedestrian,10,136,"[10, 10, 0, 15, 0, 100, 1, 0, 0]"
0000291_05201_d_0000893.jpg,pedestrian,10,153,"[10, 10, 0, 10, 2, 100, 10, 1, 10]"
0000293_03601_d_0000940.jpg,tricycle,1,5,"[0, 0, 0, 2, 0, 2, 0, 0, 1]"
0000295_00000_d_0000021.jpg,bus,3,3,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
0000295_00200_d_0000022.jpg,car,21,39,"[0, 10, 0, 4, 10, 2, 1, 10, 2]"
0000295_00600_d_0000024.jpg,car,12,123,"[0, 0, 0, 1, 100, 1, 1, 10, 10]"
0000295_00800_d_0000025.jpg,bicycle,2,32,"[0, 0, 0, 10, 10, 0, 0, 2, 10]"
0000295_01000_d_0000026.jpg,car,17,137,"[0, 100, 0, 10, 15, 1, 5, 6, 0]"
0000295_01200_d_0000027.jpg,bus,2,12,"[0, 10, 0, 1, 0, 1, 0, 0, 0]"
0000295_01400_d_0000028.jpg,bicycle,1,24,"[0, 10, 0, 2, 0, 10, 1, 0, 1]"
0000295_01600_d_0000029.jpg,car,17,225,"[10, 100, 0, 3, 100, 1, 0, 10, 1]"
0000295_01800_d_0000030.jpg,bus,6,16,"[1, 10, 0, 1, 2, 2, 0, 0, 0]"
0000295_02000_d_0000031.jpg,awning-tricycle,1,42,"[0, 0, 0, 10, 10, 10, 10, 0, 2]"
0000295_02200_d_0000032.jpg,bus,6,6,"[0, 0, 0, 2, 2, 0, 0, 1, 1]"
0000295_02400_d_0000033.jpg,motor,1,52,"[0, 10, 0, 10, 10, 10, 2, 10, 0]"
0000295_02900_d_0000034.jpg,car,24,152,"[0, 100, 0, 15, 15, 0, 15, 5, 2]"
0000296_00601_d_0000038.jpg,motor,1,42,"[1, 0, 10, 10, 1, 2, 5, 10, 3]"
0000296_01001_d_0000040.jpg,bus,3,6,"[1, 2, 0, 0, 0, 0, 0, 2, 1]"
0000300_03201_d_0000154.jpg,pedestrian,5,27,"[10, 0, 0, 1, 0, 10, 0, 1, 5]"
0000301_00001_d_0000156.jpg,tricycle,1,9,"[1, 0, 1, 1, 3, 2, 0, 0, 1]"
0000301_00201_d_0000157.jpg,pedestrian,2,127,"[10, 100, 10, 3, 1, 1, 0, 1, 1]"
0000301_01001_d_0000161.jpg,van,2,7,"[2, 1, 1, 0, 0, 2, 0, 1, 0]"
0000301_01201_d_0000162.jpg,car,16,25,"[5, 10, 3, 0, 2, 3, 0, 1, 1]"
0000303_03401_d_0000200.jpg,car,17,31,"[2, 5, 2, 2, 4, 2, 10, 4, 0]"
0000308_04401_d_0000327.jpg,pedestrian,5,43,"[10, 10, 10, 1, 1, 5, 2, 0, 4]"
0000312_00001_d_0000414.jpg,truck,2,5,"[0, 0, 0, 2, 0, 2, 0, 1, 0]"
0000312_00201_d_0000415.jpg,truck,2,3,"[0, 0, 0, 1, 0, 0, 2, 0, 0]"
0000312_00601_d_0000417.jpg,motor,1,44,"[1, 10, 1, 10, 10, 0, 10, 2, 0]"
0000312_01001_d_0000419.jpg,pedestrian,1,35,"[10, 10, 10, 2, 2, 0, 1, 0, 0]"
0000312_01201_d_0000420.jpg,tricycle,1,8,"[2, 1, 1, 1, 0, 1, 2, 0, 0]"
0000312_02201_d_0000425.jpg,tricycle,2,7,"[2, 0, 0, 2, 1, 2, 0, 0, 0]"
0000312_02401_d_0000426.jpg,car,31,51,"[1, 10, 1, 5, 11, 5, 3, 10, 5]"
0000312_04201_d_0000435.jpg,car,29,45,"[1, 11, 1, 3, 11, 1, 5, 8, 4]"
0000313_06401_d_0000468.jpg,car,5,43,"[0, 0, 0, 0, 20, 10, 0, 10, 3]"
0000313_06601_d_0000469.jpg,truck,1,15,"[0, 0, 0, 10, 1, 1, 0, 2, 1]"
0000313_07001_d_0000471.jpg,car,1,7,"[0, 1, 0, 0, 3, 3, 0, 0, 0]"
0000315_01601_d_0000509.jpg,tricycle,3,8,"[0, 1, 0, 2, 1, 1, 2, 0, 1]"
0000316_00001_d_0000519.jpg,motor,2,15,"[0, 2, 1, 0, 10, 0, 2, 0, 0]"
0000316_00201_d_0000520.jpg,car,8,10,"[0, 2, 0, 0, 3, 0, 1, 3, 1]"
0000316_00401_d_0000521.jpg,motor,1,9,"[0, 1, 0, 2, 2, 1, 1, 2, 0]"
0000316_00601_d_0000522.jpg,motor,1,19,"[0, 10, 0, 2, 2, 0, 2, 1, 2]"
0000316_00801_d_0000523.jpg,van,1,7,"[0, 2, 0, 1, 2, 1, 0, 0, 1]"
0000316_01001_d_0000524.jpg,car,3,32,"[10, 0, 0, 0, 10, 10, 0, 1, 1]"
0000316_01201_d_0000525.jpg,awning-tricycle,3,17,"[10, 0, 0, 2, 1, 0, 1, 2, 1]"
0000316_01401_d_0000526.jpg,motor,1,14,"[2, 1, 1, 2, 4, 1, 1, 1, 1]"
0000316_01601_d_0000527.jpg,car,7,13,"[1, 2, 2, 3, 1, 3, 0, 0, 1]"
0000316_01801_d_0000528.jpg,motor,4,8,"[0, 0, 1, 1, 0, 1, 4, 0, 1]"
0000316_02001_d_0000529.jpg,car,2,7,"[0, 1, 1, 2, 0, 2, 1, 0, 0]"
0000316_02201_d_0000530.jpg,pedestrian,3,5,"[0, 0, 5, 0, 0, 0, 0, 0, 0]"
0000323_02601_d_0000645.jpg,pedestrian,5,10,"[2, 0, 1, 1, 1, 0, 4, 1, 0]"
0000327_00001_d_0000711.jpg,motor,1,31,"[3, 10, 0, 2, 10, 0, 2, 2, 2]"
0000327_00201_d_0000712.jpg,pedestrian,1,15,"[0, 10, 0, 0, 2, 0, 1, 0, 2]"
0000327_00401_d_0000713.jpg,people,1,26,"[0, 10, 10, 0, 2, 3, 1, 0, 0]"
0000327_00601_d_0000714.jpg,motor,1,19,"[0, 3, 2, 1, 5, 3, 2, 2, 1]"
0000327_00801_d_0000715.jpg,van,3,8,"[0, 2, 1, 1, 1, 0, 1, 0, 2]"
0000327_01001_d_0000716.jpg,van,1,6,"[2, 2, 0, 0, 0, 2, 0, 0, 0]"
0000327_01201_d_0000717.jpg,people,2,29,"[0, 10, 1, 1, 2, 10, 2, 2, 1]"
0000327_01401_d_0000718.jpg,bicycle,2,8,"[0, 1, 0, 0, 2, 3, 0, 0, 2]"
0000327_01801_d_0000720.jpg,truck,1,4,"[0, 1, 0, 0, 1, 0, 0, 2, 0]"
0000327_02601_d_0000724.jpg,pedestrian,1,19,"[2, 10, 2, 3, 2, 0, 0, 0, 0]"
0000327_02801_d_0000725.jpg,van,2,9,"[2, 0, 0, 0, 2, 1, 1, 1, 2]"
0000327_03001_d_0000726.jpg,pedestrian,1,37,"[0, 10, 0, 10, 10, 2, 1, 3, 1]"
0000327_03201_d_0000727.jpg,van,6,15,"[0, 10, 0, 2, 2, 0, 0, 0, 1]"
0000327_03401_d_0000728.jpg,car,10,26,"[0, 10, 2, 0, 5, 3, 1, 2, 3]"
0000327_03601_d_0000729.jpg,truck,2,10,"[1, 1, 1, 1, 1, 1, 1, 1, 2]"
0000327_03801_d_0000730.jpg,pedestrian,1,48,"[10, 10, 0, 15, 10, 0, 2, 1, 0]"
0000327_04001_d_0000731.jpg,van,1,10,"[1, 2, 0, 2, 1, 1, 1, 2, 0]"
0000327_04201_d_0000732.jpg,motor,1,24,"[10, 5, 0, 2, 3, 0, 1, 2, 1]"
0000330_00001_d_0000800.jpg,van,1,5,"[0, 1, 0, 0, 1, 1, 0, 0, 2]"
0000330_00201_d_0000801.jpg,pedestrian,4,30,"[2, 10, 10, 1, 2, 1, 0, 0, 4]"
0000330_00401_d_0000802.jpg,tricycle,3,5,"[1, 1, 1, 0, 0, 2, 0, 0, 0]"
0000330_00601_d_0000803.jpg,car,15,44,"[1, 20, 2, 4, 3, 10, 0, 1, 3]"
0000330_00801_d_0000804.jpg,people,2,26,"[1, 10, 0, 3, 4, 3, 2, 2, 1]"
0000330_01001_d_0000805.jpg,tricycle,1,10,"[2, 1, 1, 0, 1, 2, 1, 2, 0]"
0000330_01201_d_0000806.jpg,car,22,44,"[10, 10, 5, 2, 5, 5, 1, 3, 3]"
0000330_01401_d_0000807.jpg,car,29,44,"[10, 10, 10, 2, 5, 3, 0, 1, 3]"
0000330_01601_d_0000808.jpg,motor,1,45,"[10, 10, 2, 6, 2, 10, 0, 2, 3]"
0000330_01801_d_0000809.jpg,car,16,27,"[3, 6, 10, 2, 2, 3, 0, 1, 0]"
0000330_02001_d_0000810.jpg,car,16,27,"[5, 5, 1, 4, 3, 4, 2, 1, 2]"
0000330_02201_d_0000811.jpg,pedestrian,3,12,"[2, 3, 2, 2, 0, 1, 0, 1, 1]"
0000330_02801_d_0000814.jpg,car,13,18,"[2, 2, 5, 1, 3, 1, 0, 3, 1]"
0000330_03001_d_0000815.jpg,motor,1,13,"[2, 2, 3, 2, 1, 2, 1, 0, 0]"
0000330_03201_d_0000816.jpg,people,3,23,"[6, 2, 5, 1, 0, 5, 1, 0, 3]"
0000330_04001_d_0000820.jpg,motor,7,22,"[1, 2, 10, 1, 1, 2, 2, 0, 3]"
0000330_04201_d_0000821.jpg,van,5,5,"[1, 0, 0, 0, 2, 2, 0, 0, 0]"
0000330_04401_d_0000822.jpg,truck,1,2,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
0000330_04601_d_0000823.jpg,van,1,6,"[0, 2, 1, 0, 0, 1, 1, 1, 0]"
0000333_00001_d_0000001.jpg,car,32,48,"[0, 5, 1, 5, 5, 10, 2, 10, 10]"
0000333_01765_d_0000010.jpg,car,33,50,"[11, 4, 1, 3, 15, 0, 3, 3, 10]"
0000333_01961_d_0000011.jpg,bus,1,4,"[0, 1, 0, 1, 0, 0, 0, 0, 2]"
0000333_02157_d_0000012.jpg,van,6,16,"[2, 2, 1, 2, 1, 2, 2, 2, 2]"
0000333_02353_d_0000013.jpg,van,6,11,"[1, 0, 1, 2, 2, 1, 2, 1, 1]"
0000333_02549_d_0000014.jpg,car,19,52,"[4, 10, 2, 5, 10, 2, 2, 15, 2]"
0000333_02745_d_0000015.jpg,car,15,36,"[3, 5, 3, 10, 5, 2, 2, 5, 1]"
0000333_02941_d_0000016.jpg,van,1,14,"[2, 2, 2, 1, 2, 1, 1, 2, 1]"
0000333_03137_d_0000017.jpg,car,15,27,"[2, 10, 1, 2, 3, 2, 1, 5, 1]"
0000333_03333_d_0000018.jpg,car,25,54,"[10, 10, 2, 3, 10, 10, 2, 6, 1]"
0000333_03529_d_0000019.jpg,van,2,12,"[2, 0, 2, 1, 0, 2, 1, 2, 2]"
0000333_03725_d_0000020.jpg,truck,2,6,"[0, 3, 1, 0, 0, 0, 0, 0, 2]"
0000335_00001_d_0000043.jpg,awning-tricycle,1,7,"[0, 1, 1, 0, 2, 2, 1, 0, 0]"
0000335_00197_d_0000044.jpg,tricycle,4,5,"[1, 1, 0, 0, 1, 0, 1, 1, 0]"
0000335_00393_d_0000045.jpg,pedestrian,5,10,"[2, 1, 1, 3, 1, 0, 1, 1, 0]"
0000335_00589_d_0000046.jpg,van,2,4,"[1, 1, 0, 0, 1, 0, 0, 1, 0]"
0000335_00785_d_0000047.jpg,car,6,13,"[2, 6, 1, 1, 1, 0, 1, 1, 0]"
0000335_00981_d_0000048.jpg,bicycle,1,16,"[0, 10, 0, 0, 0, 2, 2, 2, 0]"
0000335_01765_d_0000052.jpg,car,12,31,"[5, 20, 0, 1, 1, 1, 1, 0, 2]"
0000335_01961_d_0000053.jpg,tricycle,1,6,"[1, 1, 0, 1, 1, 0, 0, 1, 1]"
0000335_02353_d_0000055.jpg,truck,1,3,"[0, 1, 0, 0, 0, 1, 0, 1, 0]"
0000335_02549_d_0000056.jpg,awning-tricycle,1,9,"[1, 0, 0, 2, 2, 1, 1, 1, 1]"
0000335_02745_d_0000057.jpg,van,1,7,"[1, 1, 0, 1, 1, 1, 0, 2, 0]"
0000335_03137_d_0000059.jpg,car,15,45,"[2, 20, 0, 5, 10, 3, 3, 1, 1]"
0000335_03333_d_0000060.jpg,tricycle,1,8,"[0, 2, 0, 1, 2, 1, 0, 0, 2]"
0000335_03725_d_0000062.jpg,people,2,8,"[2, 0, 1, 2, 0, 1, 1, 1, 0]"
0000335_03921_d_0000063.jpg,car,25,37,"[10, 1, 10, 6, 5, 0, 0, 2, 3]"
0000335_04117_d_0000064.jpg,car,17,27,"[5, 2, 10, 2, 5, 0, 0, 1, 2]"
0000335_04313_d_0000065.jpg,motor,1,23,"[2, 4, 10, 1, 3, 1, 0, 1, 1]"
0000335_05097_d_0000069.jpg,car,10,17,"[1, 4, 1, 1, 2, 1, 2, 1, 4]"
0000335_05685_d_0000072.jpg,car,10,17,"[5, 3, 0, 1, 3, 1, 0, 1, 3]"
0000335_06469_d_0000076.jpg,van,1,2,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
0000335_06665_d_0000077.jpg,people,2,9,"[3, 1, 3, 0, 0, 2, 0, 0, 0]"
0000335_06861_d_0000078.jpg,people,1,10,"[3, 4, 1, 0, 0, 2, 0, 0, 0]"
0000342_00393_d_0000244.jpg,car,12,51,"[10, 20, 1, 5, 10, 3, 0, 1, 1]"
0000345_07057_d_0000345.jpg,bicycle,1,11,"[2, 3, 0, 2, 2, 0, 0, 1, 1]"
0000346_00001_d_0000346.jpg,pedestrian,4,12,"[3, 0, 2, 0, 3, 2, 0, 2, 0]"
0000346_01961_d_0000356.jpg,truck,1,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
0000346_02549_d_0000359.jpg,van,5,5,"[2, 0, 1, 0, 0, 2, 0, 0, 0]"
0000346_03921_d_0000366.jpg,people,1,11,"[3, 1, 1, 1, 3, 0, 0, 2, 0]"
0000346_07057_d_0000382.jpg,truck,1,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
0000348_00589_d_0000409.jpg,pedestrian,1,14,"[0, 10, 1, 0, 3, 0, 0, 0, 0]"
0000348_03333_d_0000423.jpg,motor,1,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
0000356_00589_d_0000632.jpg,tricycle,1,17,"[1, 0, 10, 1, 1, 2, 1, 1, 0]"
0000356_01177_d_0000635.jpg,people,2,129,"[10, 1, 100, 2, 1, 10, 2, 2, 1]"
0000356_01569_d_0000637.jpg,motor,5,34,"[2, 10, 10, 4, 3, 1, 1, 2, 1]"
0000356_01765_d_0000638.jpg,car,21,38,"[10, 10, 2, 2, 5, 6, 0, 1, 2]"
0000356_01961_d_0000639.jpg,pedestrian,1,218,"[10, 100, 100, 1, 2, 2, 2, 0, 1]"
0000356_02157_d_0000640.jpg,people,1,120,"[0, 100, 10, 1, 0, 6, 0, 0, 3]"
0000356_02353_d_0000641.jpg,truck,2,4,"[1, 0, 1, 2, 0, 0, 0, 0, 0]"
0000356_02745_d_0000643.jpg,motor,4,32,"[1, 10, 10, 2, 1, 2, 3, 2, 1]"
0000356_02941_d_0000644.jpg,tricycle,1,16,"[0, 0, 10, 3, 1, 2, 0, 0, 0]"
0000356_03333_d_0000646.jpg,truck,2,5,"[2, 2, 1, 0, 0, 0, 0, 0, 0]"
0000356_03529_d_0000647.jpg,bus,1,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
0000356_03725_d_0000648.jpg,awning-tricycle,1,18,"[1, 2, 10, 1, 1, 0, 1, 1, 1]"
0000356_03921_d_0000649.jpg,truck,2,4,"[1, 2, 1, 0, 0, 0, 0, 0, 0]"
0000356_04117_d_0000650.jpg,car,16,35,"[15, 10, 2, 2, 1, 1, 0, 1, 3]"
0000356_04313_d_0000651.jpg,tricycle,1,18,"[1, 1, 10, 1, 2, 2, 0, 0, 1]"
0000356_04705_d_0000653.jpg,motor,2,38,"[10, 10, 10, 1, 2, 2, 1, 1, 1]"
0000356_04901_d_0000654.jpg,tricycle,1,24,"[1, 10, 10, 1, 0, 1, 1, 0, 0]"
0000356_05097_d_0000655.jpg,people,1,221,"[1, 100, 100, 10, 1, 4, 4, 1, 0]"
0000358_03333_d_0000697.jpg,van,3,6,"[0, 0, 0, 2, 2, 1, 1, 0, 0]"
0000359_00393_d_0000701.jpg,pedestrian,1,16,"[0, 10, 2, 0, 0, 4, 0, 0, 0]"
0000359_00589_d_0000702.jpg,tricycle,1,9,"[2, 0, 0, 2, 1, 2, 0, 2, 0]"
0000359_00785_d_0000703.jpg,pedestrian,1,4,"[0, 1, 0, 2, 0, 0, 0, 0, 1]"
0000359_00981_d_0000704.jpg,motor,1,27,"[10, 10, 0, 2, 2, 2, 0, 0, 1]"
0000359_01177_d_0000705.jpg,car,30,35,"[10, 10, 3, 3, 3, 3, 0, 1, 2]"
