videoID,question,options,n_frames,raw_output,prediction,answer,correct
4092992100,how many people are filmed,"{'A': 'three', 'B': 'nine', 'C': 'two', 'D': 'five', 'E': 'four'}",2,C,C,C,1
4092992100,how many people are filmed,"{'A': 'three', 'B': 'nine', 'C': 'two', 'D': 'five', 'E': 'four'}",4,C,C,C,1
4092992100,how many people are filmed,"{'A': 'three', 'B': 'nine', 'C': 'two', 'D': 'five', 'E': 'four'}",8,C,C,C,1
4092992100,how many people are filmed,"{'A': 'three', 'B': 'nine', 'C': 'two', 'D': 'five', 'E': 'four'}",16,C,C,C,1
8531675050,how many people are acting on the stage,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'eleven', 'E': 'six'}",1,A,A,A,1
8531675050,how many people are acting on the stage,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'eleven', 'E': 'six'}",2,A,A,A,1
8531675050,how many people are acting on the stage,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'eleven', 'E': 'six'}",4,A,A,A,1
8531675050,how many people are acting on the stage,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'eleven', 'E': 'six'}",8,A,A,A,1
8531675050,how many people are acting on the stage,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'eleven', 'E': 'six'}",16,A,A,A,1
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",1,C,C,D,0
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",2,C,C,D,0
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",4,B,B,D,0
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",8,C,C,D,0
10109097475,how many planes are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'eight'}",16,C,C,D,0
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",1,C,C,C,1
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",2,C,C,C,1
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",4,C,C,C,1
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",8,C,C,C,1
6277800530,how many people were on the jeep,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'six', 'E': 'nine'}",16,C,C,C,1
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",1,A,A,C,0
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",2,A,A,C,0
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",4,A,A,C,0
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",8,D,D,C,0
8505893258,how many people were in the video,"{'A': 'seven', 'B': 'twelve', 'C': 'six', 'D': 'five', 'E': 'two'}",16,A,A,C,0
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",1,D,D,C,0
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",2,D,D,C,0
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",4,D,D,C,0
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",8,D,D,C,0
4465235803,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'three', 'D': 'one', 'E': 'four'}",16,D,D,C,0
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",1,C,C,C,1
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",2,C,C,C,1
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",4,C,C,C,1
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",8,C,C,C,1
5429688959,how many people are playing instruments,"{'A': 'five', 'B': 'eleven', 'C': 'one', 'D': 'four', 'E': 'three'}",16,C,C,C,1
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",1,B,B,B,1
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",2,B,B,B,1
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",4,C,C,B,0
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",8,C,C,B,0
8513603944,how many children are there,"{'A': 'one', 'B': 'two', 'C': 'four', 'D': 'nine', 'E': 'three'}",16,B,B,B,1
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",1,B,B,E,0
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",2,B,B,E,0
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",4,B,B,E,0
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",8,B,B,E,0
2809330695,how many times does the baby attempt to flip over,"{'A': 'five', 'B': 'one', 'C': 'four', 'D': 'two', 'E': 'three'}",16,B,B,E,0
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",1,A,A,D,0
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",2,A,A,D,0
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",4,A,A,D,0
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",8,A,A,D,0
4276006683,how many people are involved in the video,"{'A': 'two', 'B': 'six', 'C': 'five', 'D': 'one', 'E': 'four'}",16,A,A,D,0
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",1,D,D,D,1
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",2,D,D,D,1
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",4,D,D,D,1
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",8,D,D,D,1
6096998186,how many items was the woman in blonde hair holding at the end,"{'A': 'four', 'B': 'three', 'C': 'six', 'D': 'two', 'E': 'seven'}",16,D,D,D,1
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",1,D,D,E,0
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",2,D,D,E,0
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",4,D,D,E,0
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",8,D,D,E,0
5521781780,how many people were under the umbrella,"{'A': 'six', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'two'}",16,D,D,E,0
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",1,D,D,B,0
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",2,D,D,B,0
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",4,B,B,B,1
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",8,D,D,B,0
3158022797,how many people were playing together,"{'A': 'eight', 'B': 'four', 'C': 'two', 'D': 'three', 'E': 'eleven'}",16,D,D,B,0
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",1,C,C,C,1
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",2,C,C,C,1
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",4,C,C,C,1
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",8,C,C,C,1
5256928210,how many dogs are there,"{'A': 'two', 'B': 'nine', 'C': 'one', 'D': 'three', 'E': 'four'}",16,C,C,C,1
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",1,A,A,E,0
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",2,A,A,E,0
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",4,A,A,E,0
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",8,A,A,E,0
2435633172,how many people are there,"{'A': 'one', 'B': 'seven', 'C': 'four', 'D': 'eleven', 'E': 'three'}",16,A,A,E,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",1,D,D,E,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",2,D,D,E,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",4,D,D,E,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",8,D,D,E,0
3846475848,how many people are involved in the video,"{'A': 'five', 'B': 'six', 'C': 'four', 'D': 'two', 'E': 'one'}",16,D,D,E,0
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",1,B,B,B,1
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",2,B,B,B,1
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",4,B,B,B,1
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",8,B,B,B,1
6356067859,how many children are involved in the video,"{'A': 'one', 'B': 'four', 'C': 'six', 'D': 'kitchen', 'E': 'seven'}",16,B,B,B,1
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",1,C,C,C,1
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",2,C,C,C,1
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",4,B,B,C,0
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",8,C,C,C,1
5421648216,how many sheeps are involved in the video,"{'A': 'six', 'B': 'four', 'C': 'three', 'D': 'one', 'E': 'two'}",16,C,C,C,1
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",1,D,D,B,0
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",2,D,D,B,0
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",4,C,C,B,0
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",8,D,D,B,0
3851913128,how many people are involved in the video,"{'A': 'two', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'one'}",16,D,D,B,0
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",1,A,A,B,0
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",2,A,A,B,0
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",4,A,A,B,0
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",8,B,B,B,1
7786283208,how many children are there in total,"{'A': 'six', 'B': 'three', 'C': 'two', 'D': 'one', 'E': 'nine'}",16,A,A,B,0
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",1,A,A,A,1
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",2,A,A,A,1
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",4,A,A,A,1
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",8,A,A,A,1
6142416815,how many children are in the video,"{'A': 'one', 'B': 'two', 'C': 'kitchen', 'D': 'four', 'E': 'three'}",16,A,A,A,1
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",1,A,A,C,0
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",2,A,A,C,0
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",4,A,A,C,0
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",8,A,A,C,0
3063380173,how many kittens are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'five'}",16,A,A,C,0
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",1,B,B,B,1
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",2,B,B,B,1
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",4,B,B,B,1
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",8,B,B,B,1
9873067604,how many people were singing,"{'A': 'four', 'B': 'three', 'C': 'two', 'D': 'nine', 'E': 'eleven'}",16,B,B,B,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",1,A,A,A,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",2,A,A,A,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",4,A,A,A,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",8,A,A,A,1
4087654898,how many children are there,"{'A': 'two', 'B': 'nine', 'C': 'six', 'D': 'three', 'E': 'one'}",16,A,A,A,1
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",1,A,A,A,1
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",2,B,B,A,0
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",4,A,A,A,1
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",8,A,A,A,1
2461993294,how many audiences are there,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'one', 'E': 'five'}",16,A,A,A,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",1,D,D,D,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",2,D,D,D,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",4,D,D,D,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",8,D,D,D,1
3303565503,how many people are posing in this shoot,"{'A': 'seven', 'B': 'five', 'C': 'six', 'D': 'two', 'E': 'three'}",16,D,D,D,1
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",1,E,E,E,1
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",2,C,C,E,0
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",4,E,E,E,1
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",8,E,E,E,1
5702201498,how many people are present in the video,"{'A': 'five', 'B': 'four', 'C': 'two', 'D': 'eight', 'E': 'one'}",16,E,E,E,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",1,C,C,C,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",2,C,C,C,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",4,C,C,C,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",8,C,C,C,1
8493226484,how many people are involved in the video,"{'A': 'five', 'B': 'one', 'C': 'two', 'D': 'six', 'E': 'four'}",16,C,C,C,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",1,B,B,B,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",2,B,B,B,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",4,B,B,B,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",8,B,B,B,1
3555755537,how many people are in the video,"{'A': 'three', 'B': 'one', 'C': 'seven', 'D': 'eight', 'E': 'nine'}",16,B,B,B,1
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",1,C,C,E,0
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",2,C,C,E,0
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",4,D,D,E,0
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",8,C,C,E,0
3861485381,how many animals are in the video,"{'A': 'two', 'B': 'one', 'C': 'three', 'D': 'four', 'E': 'five'}",16,C,C,E,0
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",1,D,D,D,1
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",2,D,D,D,1
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",4,D,D,D,1
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",8,D,D,D,1
3355698421,how many people are there together,"{'A': 'eleven', 'B': 'seven', 'C': 'five', 'D': 'three', 'E': 'six'}",16,D,D,D,1
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",1,B,B,C,0
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",2,B,B,C,0
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",4,B,B,C,0
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",8,B,B,C,0
7651639778,how many people are present,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'seven', 'E': 'eleven'}",16,B,B,C,0
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",1,D,D,D,1
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",2,D,D,D,1
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",4,D,D,D,1
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",8,D,D,D,1
9917882506,how many children are cycling,"{'A': 'four', 'B': 'one', 'C': 'three', 'D': 'two', 'E': 'eight'}",16,D,D,D,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",1,D,D,D,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",2,D,D,D,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",4,D,D,D,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",8,D,D,D,1
5840177726,how many people were cycling,"{'A': 'five', 'B': 'four', 'C': 'seven', 'D': 'two', 'E': 'six'}",16,D,D,D,1
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",1,A,A,D,0
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",2,A,A,D,0
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",4,A,A,D,0
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",8,A,A,D,0
2697261300,how many dogs are filmed,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'two', 'E': 'three'}",16,A,A,D,0
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",1,E,E,A,0
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",2,E,E,A,0
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",4,E,E,A,0
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",8,E,E,A,0
3581585756,how many adults are on the bus,"{'A': 'one', 'B': 'four', 'C': 'nine', 'D': 'five', 'E': 'two'}",16,E,E,A,0
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",1,C,C,C,1
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",2,C,C,C,1
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",4,C,C,C,1
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",8,C,C,C,1
8457210773,how many dogs are in the video,"{'A': 'one', 'B': 'three', 'C': 'two', 'D': 'five', 'E': 'six'}",16,C,C,C,1
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",1,A,A,B,0
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",2,A,A,B,0
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",4,A,A,B,0
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",8,A,A,B,0
3972259774,how many people are filmed by the camera,"{'A': 'one', 'B': 'five', 'C': 'six', 'D': 'seven', 'E': 'two'}",16,A,A,B,0
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",1,D,D,A,0
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",2,D,D,A,0
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",4,D,D,A,0
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",8,D,D,A,0
3105728894,how many people are practising their tricks in the video,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'two', 'E': 'one'}",16,D,D,A,0
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",1,D,D,D,1
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",2,D,D,D,1
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",4,D,D,D,1
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",8,D,D,D,1
8403741210,how many people are involved in the video,"{'A': 'five', 'B': 'two', 'C': 'four', 'D': 'three', 'E': 'one'}",16,D,D,D,1
4189100053,how many people are involved in the video,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'four', 'E': 'three'}",1,B,B,B,1
4189100053,how many people are involved in the video,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'four', 'E': 'three'}",2,B,B,B,1
4189100053,how many people are involved in the video,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'four', 'E': 'three'}",4,B,B,B,1
4189100053,how many people are involved in the video,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'four', 'E': 'three'}",8,B,B,B,1
