image,target_class,gt_count,pred_count,tile_counts
0000291_03801_d_0000887.jpg,people,20,0,"[0, 0, 0, 0]"
0000291_04001_d_0000888.jpg,motor,6,4,"[0, 0, 2, 2]"
0000291_04201_d_0000889.jpg,pedestrian,7,4,"[0, 2, 0, 2]"
0000291_04401_d_0000890.jpg,awning-tricycle,3,0,"[0, 0, 0, 0]"
0000291_05001_d_0000892.jpg,pedestrian,10,5,"[0, 0, 4, 1]"
0000291_05201_d_0000893.jpg,pedestrian,10,3,"[3, 0, 0, 0]"
0000293_03601_d_0000940.jpg,tricycle,1,1,"[0, 0, 0, 1]"
0000295_00000_d_0000021.jpg,bus,3,1,"[1, 0, 0, 0]"
0000295_00200_d_0000022.jpg,car,21,3,"[0, 0, 3, 0]"
0000295_00600_d_0000024.jpg,car,12,1,"[0, 0, 1, 0]"
0000295_00800_d_0000025.jpg,bicycle,2,0,"[0, 0, 0, 0]"
0000295_01000_d_0000026.jpg,car,17,7,"[3, 0, 0, 4]"
0000295_01200_d_0000027.jpg,bus,2,1,"[0, 0, 1, 0]"
0000295_01400_d_0000028.jpg,bicycle,1,1,"[0, 0, 1, 0]"
0000295_01600_d_0000029.jpg,car,17,3,"[0, 0, 3, 0]"
0000295_01800_d_0000030.jpg,bus,6,2,"[0, 1, 1, 0]"
0000295_02000_d_0000031.jpg,awning-tricycle,1,0,"[0, 0, 0, 0]"
0000295_02200_d_0000032.jpg,bus,6,4,"[2, 0, 1, 1]"
0000295_02400_d_0000033.jpg,motor,1,14,"[0, 0, 4, 10]"
0000295_02900_d_0000034.jpg,car,24,6,"[0, 1, 0, 5]"
0000296_00601_d_0000038.jpg,motor,1,6,"[0, 0, 0, 6]"
0000296_01001_d_0000040.jpg,bus,3,2,"[1, 0, 0, 1]"
0000300_03201_d_0000154.jpg,pedestrian,5,4,"[0, 0, 0, 4]"
0000301_00001_d_0000156.jpg,tricycle,1,1,"[0, 0, 0, 1]"
0000301_00201_d_0000157.jpg,pedestrian,2,5,"[3, 0, 0, 2]"
0000301_01001_d_0000161.jpg,van,2,1,"[0, 0, 0, 1]"
0000301_01201_d_0000162.jpg,car,16,6,"[3, 0, 1, 2]"
0000303_03401_d_0000200.jpg,car,17,8,"[5, 2, 0, 1]"
0000308_04401_d_0000327.jpg,pedestrian,5,8,"[3, 2, 1, 2]"
0000312_00001_d_0000414.jpg,truck,2,2,"[1, 0, 1, 0]"
0000312_00201_d_0000415.jpg,truck,2,1,"[0, 0, 1, 0]"
0000312_00601_d_0000417.jpg,motor,1,1,"[0, 0, 0, 1]"
0000312_01001_d_0000419.jpg,pedestrian,1,2,"[0, 0, 2, 0]"
0000312_01201_d_0000420.jpg,tricycle,1,3,"[0, 0, 2, 1]"
0000312_02201_d_0000425.jpg,tricycle,2,0,"[0, 0, 0, 0]"
0000312_02401_d_0000426.jpg,car,31,22,"[7, 5, 10, 0]"
0000312_04201_d_0000435.jpg,car,29,24,"[5, 5, 9, 5]"
0000313_06401_d_0000468.jpg,car,5,35,"[20, 0, 10, 5]"
0000313_06601_d_0000469.jpg,truck,1,0,"[0, 0, 0, 0]"
0000313_07001_d_0000471.jpg,car,1,4,"[0, 0, 0, 4]"
0000315_01601_d_0000509.jpg,tricycle,3,1,"[1, 0, 0, 0]"
0000316_00001_d_0000519.jpg,motor,2,4,"[0, 0, 2, 2]"
0000316_00201_d_0000520.jpg,car,8,15,"[0, 10, 1, 4]"
0000316_00401_d_0000521.jpg,motor,1,8,"[0, 0, 2, 6]"
0000316_00601_d_0000522.jpg,motor,1,4,"[0, 0, 2, 2]"
0000316_00801_d_0000523.jpg,van,1,1,"[0, 1, 0, 0]"
0000316_01001_d_0000524.jpg,car,3,1,"[0, 0, 0, 1]"
0000316_01201_d_0000525.jpg,awning-tricycle,3,0,"[0, 0, 0, 0]"
0000316_01401_d_0000526.jpg,motor,1,18,"[0, 2, 4, 12]"
0000316_01601_d_0000527.jpg,car,7,7,"[3, 0, 1, 3]"
0000316_01801_d_0000528.jpg,motor,4,6,"[2, 0, 4, 0]"
0000316_02001_d_0000529.jpg,car,2,2,"[0, 1, 1, 0]"
0000316_02201_d_0000530.jpg,pedestrian,3,4,"[0, 4, 0, 0]"
0000323_02601_d_0000645.jpg,pedestrian,5,4,"[1, 1, 2, 0]"
0000327_00001_d_0000711.jpg,motor,1,16,"[0, 10, 2, 4]"
0000327_00201_d_0000712.jpg,pedestrian,1,3,"[1, 1, 1, 0]"
0000327_00401_d_0000713.jpg,people,1,5,"[0, 2, 1, 2]"
0000327_00601_d_0000714.jpg,motor,1,14,"[7, 4, 3, 0]"
0000327_00801_d_0000715.jpg,van,3,1,"[0, 0, 0, 1]"
0000327_01001_d_0000716.jpg,van,1,0,"[0, 0, 0, 0]"
0000327_01201_d_0000717.jpg,people,2,4,"[0, 0, 2, 2]"
0000327_01401_d_0000718.jpg,bicycle,2,2,"[0, 1, 0, 1]"
0000327_01801_d_0000720.jpg,truck,1,1,"[0, 0, 0, 1]"
0000327_02601_d_0000724.jpg,pedestrian,1,7,"[4, 2, 0, 1]"
0000327_02801_d_0000725.jpg,van,2,0,"[0, 0, 0, 0]"
0000327_03001_d_0000726.jpg,pedestrian,1,8,"[5, 0, 1, 2]"
0000327_03201_d_0000727.jpg,van,6,1,"[0, 1, 0, 0]"
0000327_03401_d_0000728.jpg,car,10,14,"[10, 3, 1, 0]"
0000327_03601_d_0000729.jpg,truck,2,1,"[0, 0, 0, 1]"
0000327_03801_d_0000730.jpg,pedestrian,1,13,"[0, 10, 2, 1]"
0000327_04001_d_0000731.jpg,van,1,2,"[0, 2, 0, 0]"
0000327_04201_d_0000732.jpg,motor,1,8,"[0, 0, 4, 4]"
0000330_00001_d_0000800.jpg,van,1,0,"[0, 0, 0, 0]"
0000330_00201_d_0000801.jpg,pedestrian,4,3,"[0, 0, 0, 3]"
0000330_00401_d_0000802.jpg,tricycle,3,0,"[0, 0, 0, 0]"
0000330_00601_d_0000803.jpg,car,15,11,"[5, 0, 1, 5]"
0000330_00801_d_0000804.jpg,people,2,9,"[2, 2, 1, 4]"
0000330_01001_d_0000805.jpg,tricycle,1,1,"[0, 0, 1, 0]"
0000330_01201_d_0000806.jpg,car,22,9,"[0, 0, 4, 5]"
0000330_01401_d_0000807.jpg,car,29,7,"[0, 0, 2, 5]"
0000330_01601_d_0000808.jpg,motor,1,24,"[0, 20, 4, 0]"
0000330_01801_d_0000809.jpg,car,16,6,"[5, 0, 1, 0]"
0000330_02001_d_0000810.jpg,car,16,17,"[5, 4, 3, 5]"
0000330_02201_d_0000811.jpg,pedestrian,3,6,"[2, 2, 0, 2]"
0000330_02801_d_0000814.jpg,car,13,9,"[2, 4, 1, 2]"
0000330_03001_d_0000815.jpg,motor,1,11,"[0, 7, 3, 1]"
0000330_03201_d_0000816.jpg,people,3,12,"[4, 5, 0, 3]"
0000330_04001_d_0000820.jpg,motor,7,18,"[2, 5, 1, 10]"
0000330_04201_d_0000821.jpg,van,5,2,"[1, 1, 0, 0]"
0000330_04401_d_0000822.jpg,truck,1,1,"[0, 0, 1, 0]"
0000330_04601_d_0000823.jpg,van,1,1,"[0, 0, 1, 0]"
0000333_00001_d_0000001.jpg,car,32,26,"[4, 6, 7, 9]"
0000333_01765_d_0000010.jpg,car,33,16,"[0, 5, 4, 7]"
0000333_01961_d_0000011.jpg,bus,1,1,"[1, 0, 0, 0]"
0000333_02157_d_0000012.jpg,van,6,2,"[0, 2, 0, 0]"
0000333_02353_d_0000013.jpg,van,6,4,"[0, 0, 2, 2]"
0000333_02549_d_0000014.jpg,car,19,20,"[10, 5, 0, 5]"
0000333_02745_d_0000015.jpg,car,15,19,"[7, 5, 5, 2]"
0000333_02941_d_0000016.jpg,van,1,2,"[0, 0, 0, 2]"
0000333_03137_d_0000017.jpg,car,15,16,"[4, 2, 5, 5]"
0000333_03333_d_0000018.jpg,car,25,15,"[0, 7, 3, 5]"
0000333_03529_d_0000019.jpg,van,2,0,"[0, 0, 0, 0]"
0000333_03725_d_0000020.jpg,truck,2,0,"[0, 0, 0, 0]"
0000335_00001_d_0000043.jpg,awning-tricycle,1,1,"[0, 1, 0, 0]"
0000335_00197_d_0000044.jpg,tricycle,4,2,"[0, 1, 0, 1]"
0000335_00393_d_0000045.jpg,pedestrian,5,6,"[4, 1, 0, 1]"
0000335_00589_d_0000046.jpg,van,2,0,"[0, 0, 0, 0]"
0000335_00785_d_0000047.jpg,car,6,6,"[0, 3, 2, 1]"
0000335_00981_d_0000048.jpg,bicycle,1,2,"[0, 0, 1, 1]"
0000335_01765_d_0000052.jpg,car,12,18,"[10, 5, 1, 2]"
0000335_01961_d_0000053.jpg,tricycle,1,1,"[0, 0, 0, 1]"
0000335_02353_d_0000055.jpg,truck,1,1,"[0, 0, 1, 0]"
0000335_02549_d_0000056.jpg,awning-tricycle,1,3,"[1, 0, 1, 1]"
0000335_02745_d_0000057.jpg,van,1,0,"[0, 0, 0, 0]"
0000335_03137_d_0000059.jpg,car,15,15,"[10, 0, 3, 2]"
0000335_03333_d_0000060.jpg,tricycle,1,3,"[2, 0, 0, 1]"
0000335_03725_d_0000062.jpg,people,2,4,"[2, 1, 1, 0]"
0000335_03921_d_0000063.jpg,car,25,12,"[0, 5, 3, 4]"
0000335_04117_d_0000064.jpg,car,17,12,"[0, 5, 3, 4]"
0000335_04313_d_0000065.jpg,motor,1,6,"[0, 0, 4, 2]"
0000335_05097_d_0000069.jpg,car,10,10,"[2, 2, 3, 3]"
0000335_05685_d_0000072.jpg,car,10,13,"[6, 2, 1, 4]"
0000335_06469_d_0000076.jpg,van,1,0,"[0, 0, 0, 0]"
0000335_06665_d_0000077.jpg,people,2,7,"[2, 4, 0, 1]"
0000335_06861_d_0000078.jpg,people,1,7,"[3, 4, 0, 0]"
0000342_00393_d_0000244.jpg,car,12,7,"[0, 5, 0, 2]"
0000345_07057_d_0000345.jpg,bicycle,1,3,"[0, 0, 2, 1]"
0000346_00001_d_0000346.jpg,pedestrian,4,6,"[2, 2, 0, 2]"
0000346_01961_d_0000356.jpg,truck,1,1,"[1, 0, 0, 0]"
0000346_02549_d_0000359.jpg,van,5,1,"[0, 0, 0, 1]"
0000346_03921_d_0000366.jpg,people,1,7,"[3, 2, 1, 1]"
0000346_07057_d_0000382.jpg,truck,1,0,"[0, 0, 0, 0]"
0000348_00589_d_0000409.jpg,pedestrian,1,5,"[2, 2, 0, 1]"
0000348_03333_d_0000423.jpg,motor,1,0,"[0, 0, 0, 0]"
0000356_00589_d_0000632.jpg,tricycle,1,2,"[0, 0, 1, 1]"
0000356_01177_d_0000635.jpg,people,2,8,"[3, 0, 4, 1]"
0000356_01569_d_0000637.jpg,motor,5,9,"[0, 0, 2, 7]"
0000356_01765_d_0000638.jpg,car,21,9,"[4, 0, 3, 2]"
0000356_01961_d_0000639.jpg,pedestrian,1,2,"[1, 0, 1, 0]"
0000356_02157_d_0000640.jpg,people,1,5,"[0, 0, 0, 5]"
0000356_02353_d_0000641.jpg,truck,2,1,"[1, 0, 0, 0]"
0000356_02745_d_0000643.jpg,motor,4,3,"[0, 0, 2, 1]"
0000356_02941_d_0000644.jpg,tricycle,1,4,"[0, 2, 2, 0]"
0000356_03333_d_0000646.jpg,truck,2,1,"[1, 0, 0, 0]"
0000356_03529_d_0000647.jpg,bus,1,0,"[0, 0, 0, 0]"
0000356_03725_d_0000648.jpg,awning-tricycle,1,2,"[1, 0, 0, 1]"
0000356_03921_d_0000649.jpg,truck,2,1,"[1, 0, 0, 0]"
0000356_04117_d_0000650.jpg,car,16,6,"[0, 1, 2, 3]"
0000356_04313_d_0000651.jpg,tricycle,1,2,"[0, 0, 1, 1]"
0000356_04705_d_0000653.jpg,motor,2,4,"[0, 0, 2, 2]"
0000356_04901_d_0000654.jpg,tricycle,1,2,"[0, 1, 1, 0]"
0000356_05097_d_0000655.jpg,people,1,10,"[4, 0, 5, 1]"
0000358_03333_d_0000697.jpg,van,3,2,"[2, 0, 0, 0]"
0000359_00393_d_0000701.jpg,pedestrian,1,3,"[0, 2, 0, 1]"
0000359_00589_d_0000702.jpg,tricycle,1,2,"[0, 1, 0, 1]"
0000359_00785_d_0000703.jpg,pedestrian,1,3,"[2, 0, 0, 1]"
0000359_00981_d_0000704.jpg,motor,1,5,"[0, 0, 2, 3]"
0000359_01177_d_0000705.jpg,car,30,6,"[0, 0, 3, 3]"
0000359_01373_d_0000706.jpg,car,8,11,"[4, 3, 3, 1]"
0000359_01961_d_0000707.jpg,pedestrian,2,2,"[1, 1, 0, 0]"
0000359_02353_d_0000708.jpg,car,5,7,"[3, 2, 2, 0]"
0000359_02549_d_0000709.jpg,van,2,0,"[0, 0, 0, 0]"
0000359_03333_d_0000711.jpg,car,2,5,"[3, 0, 2, 0]"
0000359_03529_d_0000712.jpg,van,2,0,"[0, 0, 0, 0]"
0000360_00001_d_0000713.jpg,motor,1,18,"[0, 10, 4, 4]"
0000360_00197_d_0000714.jpg,van,1,0,"[0, 0, 0, 0]"
0000360_00393_d_0000715.jpg,motor,2,14,"[0, 10, 3, 1]"
0000360_00589_d_0000716.jpg,awning-tricycle,2,0,"[0, 0, 0, 0]"
0000360_00785_d_0000717.jpg,pedestrian,1,3,"[1, 0, 2, 0]"
0000360_00981_d_0000718.jpg,motor,6,25,"[0, 20, 3, 2]"
0000360_02353_d_0000725.jpg,awning-tricycle,2,0,"[0, 0, 0, 0]"
0000360_02745_d_0000727.jpg,bicycle,2,5,"[1, 2, 1, 1]"
0000360_02941_d_0000728.jpg,tricycle,2,1,"[1, 0, 0, 0]"
0000360_03137_d_0000729.jpg,motor,4,12,"[4, 0, 6, 2]"
0000360_03333_d_0000730.jpg,truck,1,0,"[0, 0, 0, 0]"
0000360_03529_d_0000731.jpg,motor,4,13,"[3, 7, 0, 3]"
0000360_03921_d_0000733.jpg,van,2,0,"[0, 0, 0, 0]"
0000360_04117_d_0000734.jpg,van,1,2,"[0, 0, 2, 0]"
0000360_04705_d_0000737.jpg,motor,3,5,"[2, 3, 0, 0]"
0000360_05293_d_0000740.jpg,car,12,19,"[10, 3, 2, 4]"
0000360_05685_d_0000742.jpg,motor,4,5,"[0, 0, 3, 2]"
0000360_06273_d_0000745.jpg,motor,1,4,"[4, 0, 0, 0]"
0000360_06665_d_0000747.jpg,bicycle,1,2,"[0, 0, 1, 1]"
0000360_06861_d_0000748.jpg,car,12,9,"[5, 2, 1, 1]"
0000360_07057_d_0000749.jpg,tricycle,2,3,"[1, 0, 2, 0]"
0000360_07253_d_0000750.jpg,motor,3,19,"[2, 10, 3, 4]"
0000360_07645_d_0000752.jpg,pedestrian,4,3,"[1, 1, 1, 0]"
0000364_00589_d_0000798.jpg,motor,6,15,"[3, 0, 7, 5]"
0000364_01177_d_0000799.jpg,tricycle,5,4,"[0, 2, 1, 1]"
0000364_01373_d_0000780.jpg,car,2,5,"[0, 3, 0, 2]"
0000364_01569_d_0000781.jpg,people,2,29,"[0, 20, 5, 4]"
0000364_01765_d_0000782.jpg,motor,6,11,"[0, 2, 4, 5]"
